name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
Europa Report,PG-13,Action,2013,"June 27, 2013",0.6081081081081081,0.028319162987793575,Sebastián Cordero,Philip Gelatt,Sharlto Copley,United States,0.10031968594957656,4.4034833894820606e-05,Wayfare Entertainment,0.0891089108910891
The Immigrant,R,Drama,2013,"May 23, 2014",0.635135135135135,0.01290227149145925,James Gray,James Gray,Marion Cotillard,United States,0.04493577193066233,0.0020906431062184894,Worldview Entertainment,0.18811881188118815
I Give It a Year,R,Comedy,2013,"February 8, 2013",0.5135135135135135,0.014985635207180105,Dan Mazer,Dan Mazer,Rose Byrne,United Kingdom,0.10031968594957656,0.010230280447987187,StudioCanal,0.11221122112211221
Starred Up,Not Rated,Crime,2013,"August 26, 2014",0.7432432432432432,0.018319017152333472,David Mackenzie,Jonathan Asser,Jack O'Connell,United Kingdom,0.10031968594957656,0.001062388045364936,Film4,0.14191419141914194
21 & Over,R,Comedy,2013,"March 1, 2013",0.527027027027027,0.03040252670351443,Jon Lucas,Jon Lucas,Miles Teller,United States,0.036508734624168176,0.01688135299493736,Relativity Media,0.09900990099009901
The Inevitable Defeat of Mister & Pete,R,Drama,2013,"January 25, 2013",0.7567567567567567,0.0021937819926540593,George Tillman Jr.,Michael Starrbury,Skylan Brooks,United States,0.10031968594957656,0.00017771348834545023,iDeal Partners Film Fund,0.1485148514851485
Romeo and Juliet,PG-13,Drama,2013,2013,0.527027027027027,0.004568816628575834,Carlo Carlei,Arthur Brooke,Hailee Steinfeld,United Kingdom,0.10031968594957656,0.0010416940125368742,Amber Entertainment,0.18151815181518152
Runner Runner,R,Crime,2013,"October 4, 2013",0.4999999999999999,0.025402453785784377,Brad Furman,Brian Koppelman,Ben Affleck,United States,0.08426194602763507,0.022012424754769003,New Regency Productions,0.08250825082508254
A Haunted House,R,Comedy,2013,"January 11, 2013",0.41891891891891886,0.018735689895477643,Michael Tiddes,Marlon Wayans,Marlon Wayans,United States,0.007014104051438636,0.021128935553748136,Open Road Films,0.07590759075907591
The Tale of The Princess Kaguya,PG,Animation,2013,"November 23, 2013",0.8243243243243242,0.017068998922900962,Isao Takahata,Isao Takahata,Chloë Grace Moretz,Japan,0.10031968594957656,0.008677106902520305,Studio Ghibli,0.24422442244224427
The Double,R,Comedy,2013,"April 4, 2014",0.6216216216216216,0.019985708124910156,Richard Ayoade,Fyodor Dostoevsky,Jesse Eisenberg,United Kingdom,0.10031968594957656,0.0005837943268274672,Alcove Entertainment,0.09900990099009901
Yeh Jawaani Hai Deewani,Not Rated,Drama,2013,"May 31, 2013",0.7162162162162161,0.01665232617975679,Ayan Mukherjee,Hussain Dalal,Ranbir Kapoor,India,0.10031968594957656,0.010884719182599688,Dharma Productions,0.3201320132013201
How I Live Now,R,Action,2013,"October 4, 2013",0.6216216216216216,0.012068926005170908,Kevin Macdonald,Meg Rosoff,Saoirse Ronan,United Kingdom,0.02246367244667792,0.0003250344488862752,Film4,0.1254125412541254
Upstream Color,Not Rated,Drama,2013,"August 30, 2013",0.6486486486486486,0.013318944234603421,Shane Carruth,Shane Carruth,Amy Seimetz,United States,0.00013202358446840842,0.0002061167253719464,erbp,0.10891089108910892
Parkland,PG-13,Drama,2013,"October 2, 2013",0.6081081081081081,0.006235507601152517,Peter Landesman,Peter Landesman,Zac Efron,United States,0.028081697317674025,0.0004958728724397275,Exclusive Media Group,0.09900990099009901
A Field in England,Not Rated,Drama,2013,"July 5, 2013",0.5945945945945945,0.004985489371720005,Ben Wheatley,Amy Jump,Julian Barratt,United Kingdom,0.10031968594957656,3.4027970750319747e-05,Film4,0.0891089108910891
In Secret,R,Crime,2013,"April 3, 2014",0.5675675675675674,0.003318798399143321,Charlie Stratton,Émile Zola,Elizabeth Olsen,Serbia,0.10031968594957656,0.00022896476955987138,LD Entertainment,0.14521452145214522
Paranoia,PG-13,Drama,2013,"August 16, 2013",0.5135135135135135,0.014985635207180105,Robert Luketic,Jason Hall,Liam Hemsworth,United States,0.09830700820512532,0.005990334742756854,Relativity Media,0.14191419141914194
The Past,PG-13,Drama,2013,"May 17, 2013",0.7837837837837837,0.019152362638621814,Asghar Farhadi,Asghar Farhadi,Bérénice Bejo,France,0.030890709753172076,0.004451021608883915,Memento Films Production,0.22112211221122116
Breathe In,R,Drama,2013,"July 19, 2013",0.6081081081081081,0.005818834858008347,Drake Doremus,Drake Doremus,Felicity Jones,United States,0.10031968594957656,0.00017557247199949776,Indian Paintbrush,0.11551155115511555
V/H/S/2,R,Horror,2013,"June 6, 2013",0.5540540540540541,0.015402307950324276,Directors,Simon Barrett,Lawrence Michael Levine,United States,0.10031968594957656,0.0002828224291048885,The Collective Studios,0.10891089108910892
Knights of Badassdom,R,Action,2013,"April 11, 2014",0.4999999999999999,0.008318871316873372,Joe Lynch,Kevin Dreyfuss,Ryan Kwanten,United States,0.10031968594957656,4.33910538813477e-05,Bayview Films,0.07590759075907591
The Congress,Not Rated,Animation,2013,"July 24, 2014",0.6216216216216216,0.00748552583058503,Ari Folman,Stanislaw Lem,Robin Wright,Israel,0.10031968594957656,0.00026637846825884295,Bridgit Folman Film Gang,0.19471947194719472
The Fifth Estate,R,Biography,2013,"October 18, 2013",0.581081081081081,0.01665232617975679,Bill Condon,Daniel Domscheit-Berg,Benedict Cumberbatch,United States,0.07864392115663896,0.0031814094522318766,Dreamworks Pictures,0.21452145214521454
Ida,PG-13,Drama,2013,"October 25, 2013",0.7432432432432432,0.022902417326919354,Pawel Pawlikowski,Pawel Pawlikowski,Agata Kulesza,Poland,0.10031968594957656,0.003918357393546565,Opus Film,0.06270627062706272
The Love Punch,PG-13,Comedy,2013,"May 23, 2014",0.527027027027027,0.005818834858008347,Joel Hopkins,Joel Hopkins,Pierce Brosnan,France,0.10031968594957656,0.0029383426340626414,Process Media,0.1023102310231023
Tracks,PG-13,Adventure,2013,"March 6, 2014",0.7162162162162161,0.012068926005170908,John Curran,Marion Nelson,Mia Wasikowska,Australia,0.10031968594957656,0.0020557409573702242,See-Saw Films,0.16171617161716176
Bad Words,R,Comedy,2013,"March 28, 2014",0.635135135135135,0.019985708124910156,Jason Bateman,Andrew Dodge,Jason Bateman,United States,0.028081697317674025,0.0027409041194669647,Aggregate Films,0.08580858085808582
In a World...,R,Comedy,2013,"September 13, 2013",0.6486486486486486,0.01290227149145925,Lake Bell,Lake Bell,Lake Bell,United States,0.10031968594957656,0.0010939146515457226,3311 Productions,0.09900990099009901
Ain't Them Bodies Saints,R,Crime,2013,"August 16, 2013",0.6081081081081081,0.008735544060017541,David Lowery,David Lowery,Rooney Mara,United States,0.10031968594957656,0.00036208112624641474,Sailor Bear,0.10891089108910892
Man of Tai Chi,R,Action,2013,"July 5, 2013",0.5675675675675674,0.014985635207180105,Keanu Reeves,Michael G. Cooney,Tiger Hu Chen,United States,0.0702168838501448,0.0019192497604493867,China Film Group Corporation (CFGC),0.13861386138613865
The East,PG-13,Crime,2013,"June 28, 2013",0.6621621621621621,0.020402380868054328,Zal Batmanglij,Zal Batmanglij,Brit Marling,United Kingdom,0.018250153793430843,0.0010155438299492372,Dune Entertainment,0.17491749174917495
The Lunchbox,PG,Drama,2013,"September 20, 2013",0.7972972972972973,0.02165239909748684,Ritesh Batra,Ritesh Batra,Irrfan Khan,India,0.0028005853981915574,0.004081652387133094,Sikhya Entertainment,0.1353135313531353
New World,Not Rated,Action,2013,"February 21, 2013",0.7702702702702701,0.008735544060017541,Park Hoon-jung,Park Hoon-jung,Jung-jae Lee,South Korea,0.10031968594957656,0.011124300527308091,Sanai Pictures,0.23762376237623764
Charlie Countryman,R,Action,2013,"September 13, 2013",0.6081081081081081,0.011652253262026738,Fredrik Bond,Matt Drake,Shia LaBeouf,United States,0.10031968594957656,0.00015582812883670102,Media Pro Pictures,0.13201320132013203
Getaway,PG-13,Action,2013,"August 30, 2013",0.33783783783783783,0.009568889546305883,Courtney Solomon,Sean Finegan,Ethan Hawke,United States,0.05055379680165844,0.004146506286962794,After Dark Films,0.0891089108910891
Guardians of the Galaxy,PG-13,Action,2014,"August 1, 2014",0.8243243243243242,0.4583254339125779,James Gunn,James Gunn,Chris Pratt,United States,0.47752368699736236,0.2716132946682546,Marvel Studios,0.19141914191419143
Interstellar,PG-13,Adventure,2014,"November 7, 2014",0.9054054054054052,0.6666618054846634,Christopher Nolan,Jonathan Nolan,Matthew McConaughey,United States,0.46347862481987206,0.2464588318412375,Paramount Pictures,0.34983498349834985
John Wick,R,Action,2014,"October 24, 2014",0.7432432432432432,0.23540551633044648,Chad Stahelski,Derek Kolstad,Keanu Reeves,United States,0.05617182167265454,0.030233216660843835,Summit Entertainment,0.1254125412541254
Edge of Tomorrow,PG-13,Action,2014,"June 6, 2014",0.8108108108108109,0.2583225172033759,Doug Liman,Christopher McQuarrie,Tom Cruise,United States,0.49999578648134674,0.1301401286698984,Warner Bros.,0.16501650165016504
Gone Girl,R,Drama,2014,"October 3, 2014",0.8378378378378376,0.37207417608173454,David Fincher,Gillian Flynn,Ben Affleck,United States,0.17134133152807465,0.1297148429569392,Twentieth Century Fox,0.2838283828382838
Captain America: The Winter Soldier,PG-13,Action,2014,"April 4, 2014",0.7837837837837837,0.31832339221613654,Anthony Russo,Christopher Markus,Chris Evans,United States,0.47752368699736236,0.2509165771405622,Marvel Entertainment,0.24092409240924093
The Grand Budapest Hotel,R,Adventure,2014,"March 28, 2014",0.8378378378378376,0.3058232099218114,Wes Anderson,Stefan Zweig,Ralph Fiennes,United States,0.0702168838501448,0.06074130842174462,Fox Searchlight Pictures,0.11881188118811883
Whiplash,R,Drama,2014,"October 15, 2014",0.8918918918918918,0.31207330106897396,Damien Chazelle,Damien Chazelle,Miles Teller,United States,0.009261313999837076,0.017348848620378412,Bold Films,0.14191419141914194
Kingsman: The Secret Service,R,Action,2014,"February 13, 2015",0.7837837837837837,0.2529057715425017,Matthew Vaughn,Jane Goldman,Colin Firth,United Kingdom,0.2275215802380357,0.14552702942628248,Twentieth Century Fox,0.21782178217821782
Ex Machina,R,Drama,2014,"April 24, 2015",0.7837837837837837,0.2054050788240662,Alex Garland,Alex Garland,Alicia Vikander,United Kingdom,0.042126759495164284,0.01294904141496674,A24,0.1485148514851485
Divergent,PG-13,Action,2014,"March 21, 2014",0.635135135135135,0.18123805972170426,Neil Burger,Evan Daugherty,Shailene Woodley,United States,0.23875762998002792,0.10146138400226279,Summit Entertainment,0.25082508250825086
Nightcrawler,R,Crime,2014,"October 31, 2014",0.7972972972972973,0.202488369622057,Dan Gilroy,Dan Gilroy,Jake Gyllenhaal,United States,0.023868178664426948,0.016647203917260264,Bold Films,0.17821782178217824
The Hobbit: The Battle of the Five Armies,PG-13,Adventure,2014,"December 17, 2014",0.7432432432432432,0.20290504236520115,Peter Jackson,Fran Walsh,Ian McKellen,New Zealand,0.7022446818372065,0.33793447837701934,New Line Cinema,0.26732673267326734
The Equalizer,R,Action,2014,"September 26, 2014",0.7162162162162161,0.1433208400955847,Antoine Fuqua,Richard Wenk,Denzel Washington,United States,0.15448725691508636,0.0675496378466285,Columbia Pictures,0.22772277227722773
The Maze Runner,PG-13,Action,2014,"September 19, 2014",0.6621621621621621,0.17957136874912757,Wes Ball,Noah Oppenheim,Dylan O'Brien,United States,0.09549799576962727,0.12233560604442828,Twentieth Century Fox,0.16501650165016504
Lucy,R,Action,2014,"July 25, 2014",0.6081081081081081,0.19165487830030856,Luc Besson,Luc Besson,Scarlett Johansson,France,0.11235207038261558,0.16116040134326381,EuropaCorp,0.08580858085808582
Chef,R,Adventure,2014,"May 30, 2014",0.7297297297297296,0.08415331056911247,Jon Favreau,Jon Favreau,Jon Favreau,United States,0.030890709753172076,0.017008625458746558,Aldamisa Entertainment,0.16831683168316833
What We Do in the Shadows,R,Comedy,2014,"February 13, 2015",0.7837837837837837,0.06831974632963399,Jemaine Clement,Jemaine Clement,Jemaine Clement,New Zealand,0.004485992859490389,0.0025473216118368737,Unison Films,0.07590759075907591
The Imitation Game,PG-13,Biography,2014,"December 25, 2014",0.8243243243243242,0.2945730458569188,Morten Tyldum,Graham Moore,Benedict Cumberbatch,United Kingdom,0.03931774705966623,0.08202853132290794,Black Bear Pictures,0.16831683168316833
Fury,R,Action,2014,"October 17, 2014",0.7702702702702701,0.18415476892371346,David Ayer,David Ayer,Brad Pitt,United States,0.19100441857656103,0.07439553726159487,Columbia Pictures,0.23432343234323436
X-Men: Days of Future Past,PG-13,Action,2014,"May 23, 2014",0.8108108108108109,0.280406172590017,Bryan Singer,Simon Kinberg,Patrick Stewart,United States,0.5617940600623038,0.2620235198414514,Twentieth Century Fox,0.22772277227722773
Predestination,R,Action,2014,"January 9, 2015",0.7567567567567567,0.10915367515776273,Michael Spierig,Michael Spierig,Ethan Hawke,Australia,0.01431753638373357,0.0017357615688952503,Screen Australia,0.11221122112211221
The Purge: Anarchy,R,Action,2014,"July 18, 2014",0.6081081081081081,0.05956961872360639,James DeMonaco,James DeMonaco,Frank Grillo,United States,0.025272684882175975,0.039310990398077644,Universal Pictures,0.13201320132013203
Birdman or (The Unexpected Virtue of Ignorance),R,Comedy,2014,"November 14, 2014",0.7837837837837837,0.24748902588162744,Alejandro G. Iñárritu,Alejandro G. Iñárritu,Michael Keaton,United States,0.05055379680165844,0.0362507450506837,New Regency Productions,0.1848184818481848
It Follows,R,Horror,2014,"March 13, 2015",0.6621621621621621,0.09040340171627503,David Robert Mitchell,David Robert Mitchell,Maika Monroe,United States,0.0028005853981915574,0.007708201475063748,Northern Lights Films,0.12211221122112212
Blended,PG-13,Comedy,2014,"May 23, 2014",0.6216216216216216,0.05165283660386714,Frank Coraci,Ivan Menchell,Adam Sandler,United States,0.11235207038261558,0.044953722216167676,Gulfstream Pictures,0.17821782178217824
Hercules,PG-13,Action,2014,"July 25, 2014",0.5540540540540541,0.06206965518247141,Brett Ratner,Ryan J. Condal,Dwayne Johnson,United States,0.2808928165124987,0.08598468910462147,Paramount Pictures,0.11551155115511555
The Judge,R,Crime,2014,"October 10, 2014",0.7432432432432432,0.07623652844937323,David Dobkin,Nick Schenk,Robert Downey Jr.,United States,0.1404421947375961,0.02964938124167508,Warner Bros.,0.25742574257425743
Annie,PG,Comedy,2014,"December 19, 2014",0.45945945945945943,0.014568962464035934,Will Gluck,Will Gluck,Quvenzhané Wallis,United States,0.18257738127006687,0.04806511347979838,Marcy Media,0.18151815181518152
Godzilla,PG-13,Action,2014,"May 16, 2014",0.6081081081081081,0.16415447725279328,Gareth Edwards,Ishirô Honda,Aaron Taylor-Johnson,United States,0.4494335626423818,0.184380197406301,Warner Bros.,0.19801980198019806
The Giver,PG-13,Drama,2014,"August 15, 2014",0.6216216216216216,0.047486109172425434,Phillip Noyce,Michael Mitnick,Brenton Thwaites,United States,0.0702168838501448,0.023524538973310045,Tonik Productions,0.11221122112211221
300: Rise of an Empire,R,Action,2014,"March 7, 2014",0.581081081081081,0.11915382099322283,Noam Murro,Zack Snyder,Sullivan Stapleton,United States,0.30898294086747924,0.11856360657552677,Warner Bros.,0.12871287128712874
American Sniper,R,Action,2014,"January 16, 2015",0.7297297297297296,0.187904823612011,Clint Eastwood,Jason Hall,Bradley Cooper,United States,0.16516150416997896,0.19226511631945475,Warner Bros.,0.23102310231023102
"Love, Rosie",R,Comedy,2014,"October 22, 2014",0.7162162162162161,0.05290285483329965,Christian Ditter,Juliette Towhidi,Lily Collins,Germany,0.10031968594957656,0.008982040523402719,Canyon Creek Films,0.12871287128712874
Big Hero 6,PG,Animation,2014,"November 7, 2014",0.7972972972972973,0.17623798680397423,Don Hall,Jordan Roberts,Ryan Potter,United States,0.46347862481987206,0.23105464069202025,FortyFour Studios,0.12871287128712874
The Amazing Spider-Man 2,PG-13,Action,2014,"May 2, 2014",0.635135135135135,0.17790467777655092,Marc Webb,Alex Kurtzman,Andrew Garfield,United States,0.5617940600623038,0.2490062468766879,Marvel Enterprises,0.2607260726072608
Maleficent,PG,Action,2014,"May 30, 2014",0.6891891891891891,0.14707089478388227,Robert Stromberg,Linda Woolverton,Angelina Jolie,United States,0.5056138113523428,0.2663666919665071,Jolie Pas,0.11221122112211221
Into the Woods,PG,Adventure,2014,"December 25, 2014",0.5405405405405406,0.05623623677845302,Rob Marshall,James Lapine,Anna Kendrick,United States,0.1404421947375961,0.07477473703576092,BBL Motion Picture Studios,0.20462046204620463
Unbroken,PG-13,Action,2014,"December 25, 2014",0.7162162162162161,0.06456969164133644,Angelina Jolie,Joel Coen,Jack O'Connell,United States,0.18257738127006687,0.05670707554280522,3 Arts Entertainment,0.24422442244224427
The Lego Movie,PG,Animation,2014,"February 7, 2014",0.7837837837837837,0.1379040944347105,Christopher Miller,Phil Lord,Chris Pratt,United States,0.16853231909257663,0.1643905726535047,Warner Bros.,0.12211221122112212
The Hunger Games: Mockingjay - Part 1,PG-13,Action,2014,"November 21, 2014",0.635135135135135,0.1766546595471184,Francis Lawrence,Peter Craig,Jennifer Lawrence,United States,0.35111812739995,0.2652937013946573,Lionsgate,0.19801980198019806
Tusk,R,Comedy,2014,"September 19, 2014",0.45945945945945943,0.019985708124910156,Kevin Smith,Kevin Smith,Justin Long,Canada,0.00841861026918766,0.0006609070905907504,SModcast Pictures,0.12871287128712874
Night at the Museum: Secret of the Tomb,PG,Adventure,2014,"December 19, 2014",0.581081081081081,0.04623609094299292,Shawn Levy,David Guion,Ben Stiller,United Kingdom,0.3567361522709461,0.1275633856441343,Twentieth Century Fox,0.11551155115511555
The Fault in Our Stars,PG-13,Drama,2014,"June 6, 2014",0.7837837837837837,0.14665422204073808,Josh Boone,Scott Neustadter,Shailene Woodley,United States,0.03369972218867012,0.10788198014344033,Fox 2000 Pictures,0.2079207920792079
"As Above, So Below",R,Horror,2014,"August 29, 2014",0.581081081081081,0.03456925413495613,John Erick Dowdle,John Erick Dowdle,Perdita Weeks,United States,0.014036635140183764,0.014715307900976114,Legendary Entertainment,0.09900990099009901
Annabelle,R,Horror,2014,"October 3, 2014",0.472972972972973,0.06123630969618307,John R. Leonetti,Gary Dauberman,Ward Horton,United States,0.018250153793430843,0.0904660091152633,New Line Cinema,0.11881188118811883
Boyhood,R,Drama,2014,"August 15, 2014",0.8108108108108109,0.14207082186615222,Richard Linklater,Richard Linklater,Ellar Coltrane,United States,0.011227622704685712,0.01690663848227504,IFC Productions,0.3366336633663367
The Theory of Everything,PG-13,Biography,2014,"November 26, 2014",0.7837837837837837,0.1737379503451092,James Marsh,Anthony McCarten,Eddie Redmayne,United Kingdom,0.042126759495164284,0.0434547571956214,Working Title Films,0.19801980198019806
The Expendables 3,PG-13,Action,2014,"August 15, 2014",0.5675675675675674,0.07206980101793152,Patrick Hughes,Sylvester Stallone,Sylvester Stallone,France,0.22471256780253765,0.07539119415444488,Lionsgate,0.2079207920792079
The Interview,R,Action,2014,"December 24, 2014",0.6216216216216216,0.13040398505811543,Evan Goldberg,Dan Sterling,James Franco,United States,0.12358812012460778,0.004138144873552674,Columbia Pictures,0.16171617161716176
The Drop,R,Crime,2014,"September 12, 2014",0.7027027027027026,0.0608196369530389,Michaël R. Roskam,Dennis Lehane,Tom Hardy,United States,0.035385129649968955,0.006553024464559997,Big Screen Productions,0.14191419141914194
Transformers: Age of Extinction,PG-13,Action,2014,"June 27, 2014",0.4999999999999999,0.12582058488352954,Michael Bay,Ehren Kruger,Mark Wahlberg,United States,0.5898841844172844,0.38776200022856194,Paramount Pictures,0.3366336633663367
Inherent Vice,R,Comedy,2014,"January 9, 2015",0.6486486486486486,0.040402672538974525,Paul Thomas Anderson,Paul Thomas Anderson,Joaquin Phoenix,United States,0.05617182167265454,0.005166629981274108,Ghoulardi Film Company,0.2805280528052806
Neighbors,R,Comedy,2014,"May 9, 2014",0.5945945945945945,0.1224872029383762,Nicholas Stoller,Andrew Jay Cohen,Seth Rogen,United States,0.05055379680165844,0.09506197746052487,Good Universe,0.11221122112211221
The Babadook,Not Rated,Drama,2014,"November 28, 2014",0.6621621621621621,0.08456998331225664,Jennifer Kent,Jennifer Kent,Essie Davis,Australia,0.0056095978336896096,0.003621826629632151,Screen Australia,0.1023102310231023
Sex Tape,R,Comedy,2014,"July 18, 2014",0.43243243243243235,0.04540274545670458,Jake Kasdan,Kate Angelo,Jason Segel,United States,0.11235207038261558,0.044277594803338045,Columbia Pictures,0.1023102310231023
The Other Woman,PG-13,Comedy,2014,"April 25, 2014",0.5540540540540541,0.05540289129216468,Nick Cassavetes,Melissa K. Stack,Cameron Diaz,United States,0.11235207038261558,0.06908784640431903,Twentieth Century Fox,0.15181518151815185
Wild Tales,R,Comedy,2014,"August 21, 2014",0.8378378378378376,0.0766532011925174,Damián Szifron,Germán Servidio,Darío Grandinetti,Argentina,0.009261313999837076,0.010762117548249944,Kramer & Sigman Films,0.19471947194719472
Wild,R,Adventure,2014,"December 19, 2014",0.7027027027027026,0.051236163860722966,Jean-Marc Vallée,Nick Hornby,Reese Witherspoon,United States,0.042126759495164284,0.018439303788491124,Bob Industries,0.1716171617161716
Foxcatcher,R,Biography,2014,"January 16, 2015",0.6891891891891891,0.05706958226474136,Bennett Miller,E. Max Frye,Steve Carell,United States,0.06740787141464674,0.006745537517666888,Annapurna Pictures,0.23432343234323436
The Guest,R,Action,2014,"September 5, 2014",0.6486486486486486,0.03956932705268618,Adam Wingard,Simon Barrett,Dan Stevens,United States,0.014036635140183764,0.0009481941850154794,HanWay Films,0.12211221122112212
Teenage Mutant Ninja Turtles,PG-13,Action,2014,"August 8, 2014",0.527027027027027,0.08456998331225664,Jonathan Liebesman,Josh Appelbaum,Megan Fox,United States,0.35111812739995,0.17034160836689574,Paramount Pictures,0.1254125412541254
RoboCop,PG-13,Action,2014,"February 12, 2014",0.5675675675675674,0.09123674720256338,José Padilha,Joshua Zetumer,Joel Kinnaman,United States,0.2808928165124987,0.08523628272198679,Metro-Goldwyn-Mayer (MGM),0.17821782178217824
22 Jump Street,R,Action,2014,"June 13, 2014",0.6891891891891891,0.14748756752702644,Phil Lord,Michael Bacall,Channing Tatum,United States,0.1404421947375961,0.11636984627784312,Columbia Pictures,0.16171617161716176
Dawn of the Planet of the Apes,PG-13,Action,2014,"July 11, 2014",0.7702702702702701,0.17457129583139755,Matt Reeves,Mark Bomback,Gary Oldman,United States,0.47752368699736236,0.24959005419852928,Chernin Entertainment,0.22112211221122116
Sin City: A Dame to Kill for,R,Action,2014,"August 22, 2014",0.6216216216216216,0.06456969164133644,Frank Miller,Frank Miller,Mickey Rourke,United States,0.18257738127006687,0.013840500071680847,Aldamisa Entertainment,0.12871287128712874
Brick Mansions,PG-13,Action,2014,"April 25, 2014",0.5135135135135135,0.017068998922900962,Camille Delamarre,Luc Besson,Paul Walker,France,0.07864392115663896,0.025082632009583643,Relativity Media,0.0891089108910891
Vampire Academy,PG-13,Action,2014,"February 7, 2014",0.4864864864864864,0.022069071840631012,Mark Waters,Richelle Mead,Zoey Deutch,United States,0.08426194602763507,0.0054937429299529265,Angry Films,0.1353135313531353
The Monuments Men,PG-13,Comedy,2014,"February 7, 2014",0.5675675675675674,0.05290285483329965,George Clooney,George Clooney,George Clooney,United States,0.19662244344755714,0.05503786284501355,Columbia Pictures,0.18151815181518152
Honeymoon,R,Drama,2014,"September 12, 2014",0.5135135135135135,0.010402235032594225,Leigh Janiak,Phil Graziadei,Rose Leslie,United States,0.0028005853981915574,8.441139576545474e-06,Fewlas Entertainment,0.0792079207920792
Dumb and Dumber to,PG-13,Comedy,2014,"November 14, 2014",0.4999999999999999,0.054569545805876335,Bobby Farrelly,Sean Anders,Jim Carrey,United States,0.11235207038261558,0.05964946735295915,Universal Pictures,0.15181518151815185
Before We Go,PG-13,Comedy,2014,"July 21, 2015",0.6621621621621621,0.022485744583775183,Chris Evans,Ronald Bass,Chris Evans,United States,0.10031968594957656,0.00016246085418009212,G4 Productions,0.10561056105610564
How to Train Your Dragon 2,PG,Animation,2014,"June 13, 2014",0.7972972972972973,0.13040398505811543,Dean DeBlois,Dean DeBlois,Jay Baruchel,United States,0.40729837610991104,0.2182941808116275,DreamWorks Animation,0.12871287128712874
Noah,PG-13,Action,2014,"March 28, 2014",0.5135135135135135,0.10248691126745599,Darren Aronofsky,Darren Aronofsky,Russell Crowe,United States,0.35111812739995,0.1261569068400244,Paramount Pictures,0.24752475247524755
A Walk Among the Tombstones,R,Action,2014,"September 19, 2014",0.6216216216216216,0.047902781915569605,Scott Frank,Lawrence Block,Liam Neeson,United States,0.07864392115663896,0.020663503325786165,1984 Private Defense Contractors,0.16831683168316833
Need for Speed,PG-13,Action,2014,"March 14, 2014",0.6081081081081081,0.06873641907277815,Scott Waugh,George Gatins,Aaron Paul,United States,0.18538639370556492,0.07139437005717217,Dreamworks Pictures,0.22772277227722773
Rio 2,G,Animation,2014,"April 11, 2014",0.5945945945945945,0.03456925413495613,Carlos Saldanha,Don Rhymer,Jesse Eisenberg,United States,0.2893198538189929,0.17518009563244274,Twentieth Century Fox Animation,0.1254125412541254
Seventh Son,PG-13,Action,2014,"February 6, 2015",0.4864864864864864,0.0308191994466586,Sergei Bodrov,Charles Leavitt,Ben Barnes,United States,0.26684775433500846,0.04010131483220605,Beijing Skywheel Entertainment Co.,0.12871287128712874
Exodus: Gods and Kings,PG-13,Action,2014,"December 12, 2014",0.5540540540540541,0.06748640084334565,Ridley Scott,Adam Cooper,Christian Bale,United Kingdom,0.3932533139324208,0.09418762270063352,Chernin Entertainment,0.28712871287128716
A Million Ways to Die in the West,R,Comedy,2014,"May 30, 2014",0.5675675675675674,0.07540318296308489,Seth MacFarlane,Seth MacFarlane,Seth MacFarlane,United States,0.11235207038261558,0.030622380449730133,Bluegrass Films,0.17491749174917495
Sabotage,R,Action,2014,"March 28, 2014",0.5135135135135135,0.025402453785784377,David Ayer,Skip Woods,Arnold Schwarzenegger,United States,0.09830700820512532,0.007771205517102415,Open Road Films (II),0.15181518151815185
Paddington,PG,Animation,2014,"January 16, 2015",0.7162162162162161,0.04290270899783955,Paul King,Paul King,Hugh Bonneville,United Kingdom,0.15448725691508636,0.09917561900609066,StudioCanal,0.10561056105610564
Non-Stop,PG-13,Action,2014,"February 28, 2014",0.6756756756756757,0.10582029321260936,Jaume Collet-Serra,John W. Richardson,Liam Neeson,United Kingdom,0.1404421947375961,0.07825431989190886,StudioCanal,0.14191419141914194
The Best of Me,PG-13,Drama,2014,"October 17, 2014",0.6486486486486486,0.028319162987793575,Michael Hoffman,Nicholas Sparks,James Marsden,United States,0.07302589628564285,0.013560247494380968,DiNovi Pictures,0.18151815181518152
Horrible Bosses 2,R,Comedy,2014,"November 26, 2014",0.5945945945945945,0.06748640084334565,Sean Anders,Sean Anders,Jason Bateman,United States,0.11797009525361168,0.037806726924021684,BenderSpink,0.1485148514851485
This Is Where I Leave You,R,Comedy,2014,"September 19, 2014",0.635135135135135,0.031235872189802772,Shawn Levy,Jonathan Tropper,Jason Bateman,United States,0.05561001918555493,0.014503844254204762,21 Laps Entertainment,0.13201320132013203
Into the Storm,PG-13,Action,2014,"August 8, 2014",0.527027027027027,0.027485817501505232,Steven Quale,John Swetnam,Richard Armitage,United States,0.1404421947375961,0.05672214168096013,Broken Road Productions,0.08580858085808582
Penguins of Madagascar,PG,Animation,2014,"November 26, 2014",0.6486486486486486,0.03456925413495613,Eric Darnell,Michael Colton,Tom McGrath,United States,0.37078121444843637,0.1311847750091092,DreamWorks Animation,0.09570957095709573
Jack Ryan: Shadow Recruit,PG-13,Action,2014,"January 17, 2014",0.581081081081081,0.05248618209015548,Kenneth Branagh,Adam Cozad,Chris Pine,United States,0.16853231909257663,0.047591056074765554,Paramount Pictures,0.13861386138613865
