name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,release_month,release_quarter,is_sequel
Leviathan,8,2014,2015-02-05,0.7702702702702702,0.0212357263543426,Andrey Zvyagintsev,Oleg Negin,Aleksey Serebryakov,0.0010562450488513,0.1003196859495765,0.0015591108619577,0.0002640612622128,0.2541254125412541,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Nightwatch,8,1997,1998-04-17,0.5810810810810811,0.0079021985737292,Ole Bornedal,Ole Bornedal,Ewan McGregor,0.7190388170055453,0.1003196859495765,0.0004139765386909,0.0073937153419593,0.1254125412541254,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Speed 2: Cruise Control,6,1997,1997-06-13,0.2702702702702702,0.0316525449329469,Jan de Bont,Graham Yost,Sandra Bullock,0.7190388170055453,0.4494335626423818,0.0577778538013408,0.0001320306311064,0.1914191419141914,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,1
Eye of the Beholder,8,1999,2000-01-28,0.4189189189189189,0.0062355076011525,Stephan Elliott,Marc Behm,Ewan McGregor,0.0246897280168999,0.0983070082051253,0.0061776877216913,0.0001320306311064,0.1518151815181518,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Running Scared,8,1986,1986-06-27,0.6216216216216215,0.00498548937172,Peter Hyams,Gary DeVore,Gregory Hines,0.7190388170055453,0.1003196859495765,0.0135219852563952,0.016503828888302,0.1452145214521452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Surrogates,6,2009,2009-09-25,0.5945945945945946,0.0712364555316431,Jonathan Mostow,Michael Ferris,Bruce Willis,0.7190388170055453,0.2247125678025376,0.0430045270266355,0.017428043306047,0.0858085808580858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
The Cure,6,1995,1995-04-21,0.7837837837837839,0.0039021402395451,Peter Horton,Robert Kuhn,Joseph Mazzello,0.7190388170055453,0.1003196859495765,0.0009019649498526,0.049775547927119,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,0
You Will Meet a Tall Dark Stranger,8,2010,2010-10-22,0.5945945945945946,0.0183190171523334,Woody Allen,Woody Allen,Anthony Hopkins,0.7190388170055453,0.0617898465436506,0.0126490483578865,0.0002640612622128,0.1155115511551155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Mighty,6,1998,1998-10-30,0.7297297297297297,0.0054021621148641,Peter Chelsom,Rodman Philbrick,Kieran Culkin,0.7190388170055453,0.1003196859495765,0.0009314042758261,0.0001320306311064,0.1221122112211221,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Spectacular Now,8,2013,2013-09-13,0.7027027027027025,0.061236309696183,James Ponsoldt,Scott Neustadter,Miles Teller,0.7190388170055453,0.0070141040514386,0.0024298154278065,0.0001320306311064,0.1056105610561056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Blue Steel,8,1990,1990-03-16,0.5135135135135135,0.0054021621148641,Kathryn Bigelow,Kathryn Bigelow,Jamie Lee Curtis,0.7190388170055453,0.1003196859495765,0.0028861883749897,0.0003960918933192,0.1287128712871287,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Casino,8,1995,1995-11-22,0.8513513513513512,0.1999883331631919,Martin Scorsese,Nicholas Pileggi,Robert De Niro,0.7190388170055453,0.1460602196085922,0.0407804841319405,0.049775547927119,0.3795379537953795,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
To Live and Die in L.A.,8,1985,1985-11-01,0.7297297297297297,0.0129022714914592,William Friedkin,Gerald Petievich,William Petersen,0.7190388170055453,0.0168456475756818,0.0060784037081133,0.0007921837866385,0.1749174917491749,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Happy Death Day,6,2017,2017-10-13,0.635135135135135,0.0516528366038671,Christopher Landon,Scott Lobdell,Jessica Rothe,0.7190388170055453,0.0134748326530841,0.0440702916683177,0.049775547927119,0.1089108910891089,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Wood,8,1999,1999-07-16,0.6891891891891891,0.0036104693193442,Rick Famuyiwa,Rick Famuyiwa,Elayn J. Taylor,0.7190388170055453,0.0168456475756818,0.0088012528362258,0.0002640612622128,0.1419141914191419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Eyes of a Stranger,8,1981,1981-03-27,0.554054054054054,0.0009854310375359,Ken Wiederhorn,Ron Kurz,Lauren Tewes,0.7190388170055453,0.0022387829110919,0.0003927742954539,0.0003960918933192,0.0693069306930693,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1,0
Betrayed,8,1988,1988-08-26,0.5945945945945946,0.0024021183642261,Costa-Gavras,Joe Eszterhas,Debra Winger,0.0099022973329812,0.0533628092371564,0.0090669478369963,0.005413255875363,0.2112211221122112,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Passengers,6,2008,2008-09-26,0.5405405405405405,0.0145689624640359,Rodrigo García,Ronnie Christensen,Anne Hathaway,0.7190388170055453,0.0702168838501448,0.0020365873605154,0.0124108793240031,0.099009900990099,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9,3,0
Doubt,6,2008,2008-12-25,0.7567567567567567,0.0516528366038671,John Patrick Shanley,John Patrick Shanley,Meryl Streep,0.7190388170055453,0.0561718216726545,0.01815778367051,0.0001320306311064,0.1353135313531353,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Coupe de Ville,6,1990,1990-03-09,0.6486486486486487,0.0009437637632215,Joe Roth,Mike Binder,Patrick Dempsey,0.7190388170055453,0.1003196859495765,0.0002513565833945,0.004753102719831,0.1188118811881188,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Live Flesh,8,1997,1998-01-16,0.7432432432432432,0.0120689260051709,Pedro Almodóvar,Pedro Almodóvar,Liberto Rabal,0.0062054396620015,0.1003196859495765,0.0006271295372706,0.0009242144177449,0.132013201320132,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Psycho III,8,1986,1986-07-02,0.472972972972973,0.0058188348580083,Anthony Perkins,Charles Edward Pogue,Anthony Perkins,0.7190388170055453,0.1003196859495765,0.0050860717827415,0.049775547927119,0.099009900990099,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7,3,1
In the Mood for Love,2,2000,2001-03-09,0.8378378378378377,0.0554028912921646,Kar-Wai Wong,Kar-Wai Wong,Tony Chiu-Wai Leung,0.0056773171375759,0.1003196859495765,0.0050027084172871,0.0005281225244256,0.1155115511551155,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Blues Brothers 2000,6,1998,1998-02-06,0.4054054054054054,0.0133189442346034,John Landis,Dan Aykroyd,Dan Aykroyd,0.7190388170055453,0.0786439211566389,0.004934970678019,0.049775547927119,0.198019801980198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
The Hitcher,8,2007,2007-01-19,0.4999999999999999,0.0170689989229009,Dave Meyers,Eric Red,Sean Bean,0.7190388170055453,0.028081697317674,0.0089207735986289,0.0059413783997887,0.0693069306930693,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Notting Hill,6,1999,1999-05-28,0.7027027027027025,0.1191538209932228,Roger Michell,Richard Curtis,Hugh Grant,0.1066807499339846,0.1179700952536116,0.1278039841120937,0.0023765513599155,0.2013201320132013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Bedazzled,6,2000,2000-10-20,0.554054054054054,0.0412360180252628,Harold Ramis,Peter Cook,Brendan Fraser,0.7190388170055453,0.1348241698666,0.0317439737784726,0.03168735146554,0.099009900990099,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Bad Batch,8,2016,2017-06-23,0.4594594594594594,0.0116522532620267,Ana Lily Amirpour,Ana Lily Amirpour,Suki Waterhouse,0.7190388170055453,0.0168456475756818,7.079859186900279e-05,0.0001320306311064,0.1815181518151815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Kuffs,6,1992,1992-01-10,0.5405405405405405,0.0041521438854316,Bruce A. Evans,Bruce A. Evans,Christian Slater,0.7190388170055453,0.028081697317674,0.0074255989075455,0.0001320306311064,0.1287128712871287,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
The Intruder,6,2019,2019-05-03,0.4999999999999999,0.0062355076011525,Deon Taylor,David Loughery,Michael Ealy,0.7190388170055453,0.0224636724466779,0.0128541943205977,0.0073937153419593,0.1287128712871287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,2,0
Posse,8,1993,1993-05-14,0.4864864864864864,0.0017354419751954,Mario Van Peebles,Sy Richardson,Mario Van Peebles,0.1066807499339846,0.028081697317674,0.0064235597067823,0.002244520728809,0.1584158415841584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5,2,0
Room,8,2015,2016-01-22,0.8378378378378377,0.1608210953076399,Lenny Abrahamson,Emma Donoghue,Brie Larson,0.0246897280168999,0.0365087346241681,0.0124335762761486,0.0003960918933192,0.1815181518151815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
The Buddy System,2,1984,1984-01-20,0.5135135135135135,0.0003162546120464,Glenn Jordan,Mary Agnes Donoghue,Richard Dreyfuss,0.7190388170055453,0.1003196859495765,0.0006391228814605,0.03168735146554,0.1551155115511551,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Bal na vodi,8,1985,1985-10-24,0.7702702702702702,0.0003204213394778,Jovan Acin,Jovan Acin,Gala Videnovic,0.000660153155532,0.1003196859495765,0.0277437378066639,0.0001320306311064,0.1617161716171617,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Paper,8,1994,1994-03-25,0.635135135135135,0.0054021621148641,Ron Howard,David Koepp,Michael Keaton,0.7190388170055453,0.0168456475756818,0.0170073234988393,0.049775547927119,0.1617161716171617,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Inchon,2,1981,1982-09-17,0.1081081081081081,0.0002600037917219,Terence Young,Robin Moore,Laurence Olivier,0.0040929495642989,0.1292061449956039,0.0018265640529886,0.0001320306311064,0.2541254125412541,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Rhinestone,2,1984,1984-06-22,0.2702702702702702,0.0029021256559991,Bob Clark,Phil Alden Robinson,Sylvester Stallone,0.7190388170055453,0.0786439211566389,0.0075283318680588,0.03168735146554,0.1584158415841584,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
So I Married an Axe Murderer,6,1993,1993-07-30,0.6216216216216215,0.0149856352071801,Thomas Schlamme,Robbie Fox,Mike Myers,0.7190388170055453,0.0561718216726545,0.0040689053321363,0.0124108793240031,0.099009900990099,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Deadly Blessing,8,1981,1981-08-14,0.4999999999999999,0.0021521147183396,Wes Craven,Glenn M. Benest,Maren Jensen,0.7190388170055453,0.0070141040514386,0.0029076283918595,0.002244520728809,0.1221122112211221,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8,3,0
The Rage: Carrie 2,8,1999,1999-03-12,0.3783783783783784,0.0066521803442966,Katt Shea,Stephen King,Emily Bergl,0.7190388170055453,0.0589808341081525,0.0062384481921391,0.005413255875363,0.1353135313531353,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1,1
Naked,5,1993,1994-02-04,0.7972972972972973,0.0149856352071801,Mike Leigh,Mike Leigh,David Thewlis,0.1066807499339846,0.1003196859495765,0.0006213007467067,0.0001320306311064,0.2277227722772277,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Radio Days,2,1987,1987-01-30,0.7567567567567567,0.0133189442346034,Woody Allen,Woody Allen,Mia Farrow,0.7190388170055453,0.0449357719306623,0.0051953609033811,0.0014523369421705,0.0825082508250825,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
The Others,6,2001,2001-08-10,0.7702702702702702,0.144154185581873,Alejandro Amenábar,Alejandro Amenábar,Nicole Kidman,0.0062054396620015,0.0477447843661603,0.0737367743482994,0.0002640612622128,0.1353135313531353,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8,3,0
Lucky Numbers,8,2000,2000-10-27,0.4189189189189189,0.0041104766111172,Nora Ephron,Adam Resnick,John Travolta,0.0349881172432004,0.1769593563990708,0.003824718133038,0.0422498019540533,0.1386138613861386,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Cat's Eye,6,1985,1985-04-12,0.5945945945945946,0.0095688895463058,Lewis Teague,Stephen King,Drew Barrymore,0.7190388170055453,0.0196546600111798,0.0045960164619347,0.0026406126221283,0.1023102310231023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Walk Hard: the Dewey Cox Story,8,2007,2007-12-21,0.6621621621621622,0.0287358357309377,Jake Kasdan,Judd Apatow,John C. Reilly,0.7190388170055453,0.0983070082051253,0.0072265936157321,0.0003960918933192,0.1089108910891089,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
The Sandlot,2,1993,1993-04-07,0.7972972972972973,0.0341525813918119,David Mickey Evans,David Mickey Evans,Tom Guiry,0.7190388170055453,0.1003196859495765,0.0120636345713525,0.03168735146554,0.1254125412541254,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Gummo,8,1997,1997-11-24,0.6486486486486487,0.0137356169777475,Harmony Korine,Harmony Korine,Nick Sutton,0.7190388170055453,0.0036432891288409,4.091322082349098e-05,0.0014523369421705,0.0858085808580858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
My Big Fat Greek Wedding 2,6,2016,2016-03-25,0.554054054054054,0.0120689260051709,Kirk Jones,Nia Vardalos,Nia Vardalos,0.7190388170055453,0.0505537968016584,0.0318315787867108,0.0007921837866385,0.1023102310231023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
Outbreak,8,1995,1995-03-10,0.635135135135135,0.0512361638607229,Wolfgang Petersen,Laurence Dworet,Dustin Hoffman,0.7190388170055453,0.1404421947375961,0.0666817191307889,0.0439662001584367,0.2112211221122112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Out of Blue,4,2018,2019-03-22,0.3918918918918919,0.000693760117335,Carol Morley,Martin Amis,Mamie Gummer,0.1066807499339846,0.1003196859495765,8.518336983507474e-05,0.0001320306311064,0.1518151815181518,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Happy Feet Two,2,2011,2011-11-18,0.5405405405405405,0.0179023444091893,George Miller,George Miller,Elijah Wood,0.0120147874306839,0.3792082517549305,0.055912532646188,0.0439662001584367,0.1221122112211221,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Donnie Darko,8,2001,2001-01-19,0.8243243243243242,0.3145733375278389,Richard Kelly,Richard Kelly,Jake Gyllenhaal,0.7190388170055453,0.0168456475756818,0.0024519403170311,0.0001320306311064,0.165016501650165,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Porky's II: The Next Day,8,1983,1983-06-24,0.4189189189189189,0.0045688166285758,Bob Clark,Roger Swaybill,Dan Monahan,0.0246897280168999,0.0182501537934308,0.0118567058332194,0.0002640612622128,0.1155115511551155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,1
Every Day,6,2018,2018-02-23,0.6216216216216215,0.0083188713168733,Michael Sucsy,Jesse Andrews,Angourie Rice,0.0246897280168999,0.0137557338966339,0.0036602170616739,0.0001320306311064,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Annabelle: Creation,8,2017,2017-08-11,0.6216216216216215,0.0499861456312904,David F. Sandberg,Gary Dauberman,Anthony LaPaglia,0.7190388170055453,0.0421267594951642,0.1076533557027582,0.02284129918141,0.1518151815181518,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8,3,0
Infinity,2,1996,1996-10-04,0.5810810810810811,0.000693760117335,Matthew Broderick,Richard Feynman,Matthew Broderick,0.7190388170055453,0.1003196859495765,6.843841636952765e-05,0.0005281225244256,0.1848184818481848,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
A Lot Like Love,6,2005,2005-04-22,0.635135135135135,0.0283191629877935,Nigel Cole,Colin Patrick Lynch,Ashton Kutcher,0.7190388170055453,0.084261946027635,0.0150624187711972,0.017428043306047,0.1452145214521452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Babe: Pig in the City,2,1998,1998-11-25,0.527027027027027,0.0133189442346034,George Miller,George Miller,Magda Szubanski,0.0120147874306839,0.2528026921575181,0.0242801477546006,0.0007921837866385,0.1122112211221122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Two If by Sea,8,1996,1996-01-12,0.4459459459459459,0.0022771165412828,Bill Bennett,Denis Leary,Sandra Bullock,0.7190388170055453,0.1003196859495765,0.0037432555517805,0.004753102719831,0.1089108910891089,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Wildcats,8,1986,1986-02-14,0.5675675675675674,0.00498548937172,Michael Ritchie,Ezra Sacks,Goldie Hawn,0.7190388170055453,0.1003196859495765,0.0092318106614503,0.000660153155532,0.1419141914191419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Valhalla Rising,5,2009,2010-03-31,0.5675675675675674,0.0237357628132076,Nicolas Winding Refn,Nicolas Winding Refn,Mads Mikkelsen,0.0040929495642989,0.1003196859495765,9.919339969728656e-05,0.0042249801954053,0.099009900990099,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Total Recall,8,1990,1990-06-01,0.7567567567567567,0.1291539668286829,Paul Verhoeven,Philip K. Dick,Arnold Schwarzenegger,0.7190388170055453,0.1825773812700669,0.0917790811642487,0.0033007657776604,0.165016501650165,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
The Adventures of Rocky & Bullwinkle,2,2000,2000-06-30,0.3108108108108108,0.0083188713168733,Des McAnuff,Jay Ward,Robert De Niro,0.7190388170055453,0.2134765180605454,0.0123398232214642,0.0005281225244256,0.0957095709570957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Freedom Writers,6,2007,2007-01-05,0.7702702702702702,0.0299858539603702,Richard LaGravenese,Richard LaGravenese,Hilary Swank,0.0150514919461315,0.0589808341081525,0.0151356319771375,0.0422498019540533,0.198019801980198,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
My Big Fat Greek Wedding,2,2002,2002-08-02,0.635135135135135,0.0508194911175787,Joel Zwick,Nia Vardalos,Nia Vardalos,0.0246897280168999,0.0140366351401837,0.1295089179958266,0.0007921837866385,0.1056105610561056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Fresh,8,1994,1994-09-02,0.7702702702702702,0.00498548937172,Boaz Yakin,Boaz Yakin,Sean Nelson,0.7190388170055453,0.0098231164869366,0.0028428549206294,0.0001320306311064,0.1683168316831683,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Slender Man,6,2018,2018-08-10,0.1756756756756757,0.012485598748315,Sylvain White,David Birke,Joey King,0.7190388170055453,0.028081697317674,0.0181713283383876,0.0073937153419593,0.099009900990099,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8,3,0
Pompeii,6,2014,2014-02-21,0.4864864864864864,0.0449860727135604,Paul W.S. Anderson,Janet Scott Batchler,Kit Harington,0.0246897280168999,0.2808928165124987,0.0413843153653521,0.0124108793240031,0.1386138613861386,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Queens Logic,8,1991,1991-02-01,0.5405405405405405,0.0006104255687062,Steve Rash,Tony Spiridakis,Kevin Bacon,0.7190388170055453,0.1003196859495765,0.0002151103286479,0.0033007657776604,0.1221122112211221,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Devil in the Flesh,11,1986,1987-05-22,0.527027027027027,0.0005687582943917,Marco Bellocchio,Marco Bellocchio,Maruschka Detmers,0.0076577766041721,0.1003196859495765,0.0001919732332047,0.0001320306311064,0.1683168316831683,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,2,0
My Hero Academia: Two Heroes,6,2018,2018-09-25,0.7567567567567567,0.0033187983991433,Kenji Nagasaki,Kôhei Horikoshi,Daiki Yamashita,0.0099022973329812,0.1003196859495765,0.0073834209557736,0.0001320306311064,0.1089108910891089,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
London Has Fallen,8,2016,2016-03-04,0.5405405405405405,0.0620696551824714,Babak Najafi,Creighton Rothenberger,Gerard Butler,0.7190388170055453,0.1685323190925766,0.0722642671760755,0.0019804594665962,0.1188118811881188,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Rebound,2,2005,2005-07-01,0.4459459459459459,0.0054021621148641,Steve Carr,Bill Wolff,Martin Lawrence,0.7190388170055453,0.092969884577679,0.0061433770215843,0.03168735146554,0.0759075907590759,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
"For a Good Time, Call...",8,2012,2012-11-02,0.554054054054054,0.0066521803442966,Jamie Travis,Katie Anne Naylon,Ari Graynor,0.7190388170055453,0.0023792335328668,0.0004867085778998,0.0001320306311064,0.0726072607260726,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
One False Move,8,1992,1992-05-08,0.7027027027027025,0.0045688166285758,Carl Franklin,Billy Bob Thornton,Bill Paxton,0.7190388170055453,0.1003196859495765,0.0005418580120709,0.0002640612622128,0.1386138613861386,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Exterminator 2,8,1984,1984-09-14,0.3513513513513513,0.0008187619402782,Mark Buntzman,Mark Buntzman,Robert Ginty,0.7190388170055453,0.1003196859495765,0.0013132329061846,0.0021124900977026,0.0858085808580858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,1
The Commuter,6,2018,2018-01-12,0.5945945945945946,0.0445693999704162,Jaume Collet-Serra,Byron Willinger,Liam Neeson,0.7190388170055453,0.084261946027635,0.0421256478946036,0.002244520728809,0.1353135313531353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Dallas Buyers Club,8,2013,2013-11-22,0.8243243243243242,0.1895715145845876,Jean-Marc Vallée,Craig Borten,Matthew McConaughey,0.7190388170055453,0.0140366351401837,0.0195755059713855,0.0001320306311064,0.1782178217821782,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Margin Call,8,2011,2011-09-29,0.7027027027027025,0.0504028183744346,J.C. Chandor,J.C. Chandor,Zachary Quinto,0.7190388170055453,0.0098231164869366,0.0068500335854729,0.0002640612622128,0.1452145214521452,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,3,0
The Words,6,2012,2012-09-07,0.6891891891891891,0.0316525449329469,Brian Klugman,Brian Klugman,Bradley Cooper,0.7190388170055453,0.0168456475756818,0.0056018537189257,0.0001320306311064,0.1287128712871287,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,3,0
White Hunter Black Heart,2,1990,1990-09-14,0.635135135135135,0.0045688166285758,Clint Eastwood,Peter Viertel,Clint Eastwood,0.7190388170055453,0.0674078714146467,0.0008144063022046,0.0003960918933192,0.1617161716171617,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Jawbreaker,8,1999,1999-02-19,0.4999999999999999,0.0104022350325942,Darren Stein,Darren Stein,Rose McGowan,0.7190388170055453,0.0098231164869366,0.0010946634453202,0.0001320306311064,0.0792079207920792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Léolo,5,1992,1993-04-02,0.7567567567567567,0.0027771238330558,Jean-Claude Lauzon,Jean-Claude Lauzon,Maxime Collin,0.0246897280168999,0.1003196859495765,0.0002147317171616,0.0001320306311064,0.1452145214521452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Everybody's Fine,6,2009,2009-12-04,0.7027027027027025,0.0249857810426402,Kirk Jones,Kirk Jones,Robert De Niro,0.7190388170055453,0.0589808341081525,0.0057751597902558,0.0097702667018748,0.1188118811881188,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
The Frighteners,8,1996,1996-07-19,0.7027027027027025,0.0349859268781003,Peter Jackson,Fran Walsh,Michael J. Fox,0.0033007657776604,0.084261946027635,0.0103113352667811,0.049775547927119,0.1551155115511551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
The in Crowd,6,2000,2000-07-19,0.3783783783783784,0.0018187765238243,Mary Lambert,Mark Gibson,Lori Heuring,0.7190388170055453,0.0674078714146467,0.0018543273733842,0.004753102719831,0.1386138613861386,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,3,0
"I, Madman",8,1989,1989-04-07,0.554054054054054,0.001193767409108,Tibor Takács,David Chaskin,Jenny Wright,0.0246897280168999,0.1003196859495765,0.0277437378066639,0.000660153155532,0.0858085808580858,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,2,0
My Girl,2,1991,1991-11-27,0.6756756756756757,0.0312358721898027,Howard Zieff,Laurice Elehwany,Anna Chlumsky,0.7190388170055453,0.0477447843661603,0.0208936959485523,0.0438341695273303,0.1287128712871287,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Steel Dawn,8,1987,1988-03-31,0.4324324324324324,0.0019437783467675,Lance Hool,Doug Lefler,Patrick Swayze,0.7190388170055453,0.0098792967356466,0.000197340876383,0.0001320306311064,0.1221122112211221,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Metropolis,6,2001,2002-01-25,0.7162162162162162,0.0087355440600175,Rintaro,Osamu Tezuka,Toshio Furukawa,0.0099022973329812,0.0421267594951642,0.0014171178571203,0.0010562450488513,0.1485148514851485,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
