name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,budget_revenue,budget_per_vote,director_popularity,star_popularity,release_month,release_quarter,release_season,country_avg_gross,budget_category
State of Play,6,2009,2009-04-17,0.7027027027027025,0.0604029642098947,Kevin Macdonald,Matthew Michael Carnahan,Russell Crowe,0.7190388170055453,0.1003196859495765,0.0308410531682726,0.04977554792711909,0.2112211221122112,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.028029175122552454,0.09460524850977253,0.0630136133932376,0.7872921842555823,4,2,Spring,0.03171982795491697,Medium
Zombieland,8,2009,2009-10-02,0.7702702702702702,0.2224886612929772,Ruben Fleischer,Rhett Reese,Jesse Eisenberg,0.7190388170055453,0.0662842664404475,0.0359616888782841,0.04383416952733034,0.0825082508250825,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03372617416398179,0.05422076174542289,0.4309953076360462,0.7486343710221178,10,4,Fall,0.03171982795491697,Medium-Low
500 Days of Summer,6,2009,2009-08-07,0.7837837837837839,0.2012383513926244,Marc Webb,Scott Neustadter,Zooey Deschanel,0.7190388170055453,0.0210591662289288,0.021354016219015,0.007525745973065752,0.1056105610561056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02091359337958999,0.01753121368836951,0.552580113756764,0.0215576083995223,8,3,Summer,0.03171982795491697,Low
Sherlock Holmes,6,2009,2009-12-25,0.7702702702702702,0.2483223713679158,Guy Ritchie,Michael Robert Johnson,Robert Downey Jr.,0.7190388170055453,0.2528026921575181,0.184047458319032,0.04396620015843676,0.2145214521452145,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14690857504630203,0.2025139482844452,0.8764726401955077,4.1652601097754,12,4,Winter,0.03171982795491697,Medium
District 9,8,2009,2009-08-14,0.8108108108108107,0.2699893540114126,Neill Blomkamp,Neill Blomkamp,Sharlto Copley,0.0009242144177449168,0.084261946027635,0.074067589822293,0.01241087932400317,0.1617161716171617,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06831152757288156,0.06634854517597616,0.2106739756000855,0.11783078753646962,8,3,Summer,0.01893735958714906,Medium-Low
The Blind Side,6,2009,2009-11-20,0.7702702702702702,0.1262372576266737,John Lee Hancock,John Lee Hancock,Quinton Aaron,0.7190388170055453,0.081452933592137,0.1085989800359687,0.003432796408766834,0.2178217821782178,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10041951587781822,0.07232306784432192,0.195876826857582,0.1085989800359687,11,4,Fall,0.03171982795491697,Medium-Low
Up,2,2009,2009-05-29,0.8513513513513512,0.4008245953586823,Pete Docter,Pete Docter,Edward Asner,0.7190388170055453,0.4915687491748526,0.2581788929958853,0.0015843675732770002,0.1089108910891089,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17309218441235905,0.350913848031763,0.7634233265839595,0.2593375821723108,5,2,Spring,0.03171982795491697,Medium
X-Men Origins: Wolverine,6,2009,2009-05-01,0.635135135135135,0.1987383149337594,Gavin Hood,David Benioff,Hugh Jackman,0.7190388170055453,0.4213434382874013,0.1310257592384818,0.031687351465540005,0.1452145214521452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09218444726937831,0.35148908901830184,0.2005517444781674,1.2484760727869888,5,2,Spring,0.03171982795491697,Medium
Fantastic Mr. Fox,2,2009,2009-11-25,0.8108108108108107,0.0866533470279774,Wes Anderson,Roald Dahl,George Clooney,0.7190388170055453,0.1123520703826155,0.0163223949494261,0.031687351465540005,0.0792079207920792,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014673766862151558,0.10339274313183783,0.1795908154885898,1.0950473145190167,11,4,Fall,0.03171982795491697,Medium
Brothers,8,2009,2009-12-04,0.7027027027027025,0.0479027819155696,Jim Sheridan,David Benioff,Jake Gyllenhaal,0.7190388170055453,0.0730258962856428,0.0152688846058618,0.007657776604172168,0.1386138613861386,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014229744742150358,0.06968766334616579,0.0886746446915761,0.4769309264301978,12,4,Winter,0.03171982795491697,Medium-Low
Orphan,8,2009,2009-07-24,0.6891891891891891,0.0829032923396799,Jaume Collet-Serra,David Leslie Johnson-McGoldrick,Vera Farmiga,0.7190388170055453,0.1003196859495765,0.0273639667596619,0.00039609189331925006,0.198019801980198,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.02486910586903367,0.09263956131560888,0.28652271611634783,0.22160085833457682,7,3,Summer,0.03171982795491697,Medium
3 Idiots,6,2009,2009-12-25,0.8783783783783783,0.1504042767290356,Rajkumar Hirani,Rajkumar Hirani,Aamir Khan,0.008053868497491418,0.1003196859495765,0.0211651993693243,0.0001320306311064167,0.3531353135313531,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019235500045660568,0.08720385344430151,0.056416736727411,0.1829101800084987,12,4,Winter,0.010561458231620666,Medium
Fanboys,6,2009,2009-02-13,0.635135135135135,0.0237357628132076,Kyle Newman,Ernest Cline,Dan Fogler,0.7190388170055453,0.0109467214611359,0.0003374819161298,0.003960918933192501,0.0891089108910891,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00033382759839413944,0.010692916921310344,0.0003374819161298,0.014997071763272099,2,1,Winter,0.03171982795491697,Low
Transformers: Revenge of the Fallen,6,2009,2009-06-24,0.554054054054054,0.1624877862802166,Michael Bay,Ehren Kruger,Shia LaBeouf,0.7190388170055453,0.5617940600623039,0.2937236245602607,0.010034327964087668,0.2838283828382838,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18806808917466578,0.48326878500802073,2.2659401474932808,1.1784456038976725,6,2,Summer,0.03171982795491697,Medium-High
Up in the Air,8,2009,2009-12-23,0.7432432432432432,0.1349873852327013,Jason Reitman,Walter Kirn,George Clooney,0.7190388170055453,0.0702168838501448,0.0585978296962643,0.04224980195405334,0.1518151815181518,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05475322860302524,0.061865783500094626,0.1752899157925695,1.0950473145190167,12,4,Winter,0.03171982795491697,Medium-Low
The Twilight Saga: New Moon,6,2009,2009-11-20,0.3783783783783784,0.1129037298460602,Chris Weitz,Melissa Rosenberg,Kristen Stewart,0.7190388170055453,0.1404421947375961,0.249723837866741,0.0002640612622128334,0.2211221122112211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2189710614172776,0.12619437869708858,0.4574971409195751,1.3279374886333575,11,4,Fall,0.03171982795491697,Medium
Antichrist,5,2009,2009-05-20,0.635135135135135,0.0495694728881462,Lars von Trier,Lars von Trier,Willem Dafoe,0.004092949564298918,0.030890709753172,0.0026037631718505,0.0014523369421705836,0.1485148514851485,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.002525741232524952,0.029431791368863543,0.0380317225948728,0.016774746115411875,5,2,Spring,0.009786270863003276,Low
Friday the 13th,8,2009,2009-02-13,0.4864864864864864,0.041652690768407,Marcus Nispel,Victor Miller,Jared Padalecki,0.7190388170055453,0.0533628092371564,0.0321394246955756,0.022841299181410087,0.1122112211221122,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03051125824240075,0.05122898419989843,0.1030398145865231,0.0321394246955756,2,1,Winter,0.03171982795491697,Medium-Low
The Princess and the Frog,0,2009,2009-12-11,0.7027027027027025,0.0541528730627321,Ron Clements,Ron Clements,Anika Noni Rose,0.7190388170055453,0.2949378786899889,0.0937907950144891,0.0022445207288090837,0.1122112211221122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0724287987539384,0.2797866288910046,0.4724535330210575,0.0937907950144891,12,4,Winter,0.03171982795491697,Medium
Terminator Salvation,6,2009,2009-05-21,0.6216216216216215,0.1449875310681614,McG,John Brancato,Christian Bale,0.7190388170055453,0.5617940600623039,0.1304252269825206,0.0001320306311064167,0.1716171617161716,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08350987516069668,0.4906551772997956,0.4031718354284152,1.4056202614722242,5,2,Spring,0.03171982795491697,Medium-High
Coraline,2,2009,2009-02-06,0.7837837837837839,0.0849866560554008,Henry Selick,Henry Selick,Dakota Fanning,0.7190388170055453,0.1685323190925766,0.0437603679620935,0.005941378399788751,0.1221122112211221,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03744900097934441,0.15533123670414165,0.0887367475118394,0.11041008283213619,2,1,Winter,0.03171982795491697,Medium
Moon,8,2009,2009-07-10,0.7972972972972973,0.1424874946092963,Duncan Jones,Duncan Jones,Sam Rockwell,0.10668074993398469,0.0140366351401837,0.0034278029939622,0.0010562450488513335,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.003380354195475718,0.012286029568300787,0.20937453707677542,0.05023060470519354,7,3,Summer,0.02208202211336758,Low
"I Love You, Man",8,2009,2009-03-20,0.6891891891891891,0.0820699468533916,John Hamburg,John Hamburg,Paul Rudd,0.7190388170055453,0.1123520703826155,0.0323049197098956,0.010034327964087668,0.1386138613861386,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02904199180281445,0.10383069108363098,0.1364103770659436,0.5065995834921027,3,1,Spring,0.03171982795491697,Medium
Public Enemies,8,2009,2009-07-01,0.6891891891891891,0.119570493736367,Michael Mann,Ronan Bennett,Christian Bale,0.7190388170055453,0.2808928165124987,0.0751969864812807,0.04977554792711909,0.2541254125412541,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05870669700999682,0.2508933721315475,0.3698894855619375,1.4056202614722242,7,3,Summer,0.03171982795491697,Medium
The Human Centipede (First Sequence),8,2009,2010-04-28,0.3378378378378379,0.0312358721898027,Tom Six,Tom Six,Dieter Laser,0.0015843675732770002,0.1003196859495765,0.0001140765540076,0.0001320306311064167,0.0957095709570957,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.00010367582754747487,0.09728102818664584,0.0001140765540076,0.0001140765540076,4,2,Spring,0.004422158020183143,Medium
Law Abiding Citizen,8,2009,2009-10-16,0.7432432432432432,0.1162371117912136,F. Gary Gray,Kurt Wimmer,Gerard Butler,0.7190388170055453,0.1404421947375961,0.0449360201974884,0.0001320306311064167,0.1518151815181518,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.039402277822443876,0.12581752860037956,0.7902412751710157,0.6121894071998258,10,4,Fall,0.03171982795491697,Medium
The Proposal,6,2009,2009-06-19,0.6486486486486487,0.1262372576266737,Anne Fletcher,Peter Chiarelli,Sandra Bullock,0.7190388170055453,0.1123520703826155,0.1114672683061212,0.017428043306047004,0.1485148514851485,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10020862213865421,0.09975879382589034,0.2414510483441932,1.5038557463628734,6,2,Summer,0.03171982795491697,Medium
Mr. Nobody,8,2009,2013-09-26,0.7972972972972973,0.0924867654319958,Jaco Van Dormael,Jaco Van Dormael,Jared Leto,0.0010562450488513335,0.1320151574311019,0.0012499275203099,0.0001320306311064167,0.2574257425742574,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0011041614700163364,0.12083913655365874,0.0012499275203099,0.026929578566283002,9,3,Fall,0.004897591091231502,Medium
Enter the Void,5,2009,2010-05-05,0.7297297297297297,0.0308191994466585,Gaspar Noé,Gaspar Noé,Nathaniel Brown,0.034988117243200424,0.0449357719306623,0.0002722195514034,0.0001320306311064167,0.3234323432343234,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.00026051319010778724,0.04359229237754179,0.0032620375428661533,0.0002722195514034,5,2,Spring,0.012679712551097365,Low
17 Again,6,2009,2009-04-17,0.6081081081081081,0.0779032194219499,Burr Steers,Jason Filardi,Zac Efron,0.7190388170055453,0.0561718216726545,0.0478766415248011,0.022841299181410087,0.1287128712871287,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04533035301867747,0.05211211977154861,0.0730119728816085,0.3585408960115612,4,2,Spring,0.03171982795491697,Medium-Low
Knowing,6,2009,2009-03-20,0.5810810810810811,0.0937367836614284,Alex Proyas,Ryne Douglas Pearson,Nicolas Cage,0.7190388170055453,0.1404421947375961,0.0645038032672284,0.007921837866385001,0.1914191419141914,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05656034436894021,0.1284058439247579,0.26880894327140953,1.4664372816547449,3,1,Spring,0.03171982795491697,Medium
Fired Up!,6,2009,2009-02-20,0.5675675675675674,0.0179023444091893,Will Gluck,Will Gluck,Eric Christian Olsen,0.7190388170055453,0.0561718216726545,0.0065322046961919,0.0073937153419593345,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006184793574445942,0.055183900480411746,0.2569204516341641,0.0065322046961919,2,1,Winter,0.03171982795491697,Medium-Low
Dogtooth,5,2009,2009-11-11,0.7162162162162162,0.0362359451075328,Yorgos Lanthimos,Efthymis Filippou,Christos Stergioglou,0.0002640612622128334,0.1003196859495765,0.0002373581436798,0.0001320306311064167,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0002157174380416177,0.09681162521260164,0.0418406005083871,0.0002373581436798,11,4,Fall,0.009533098628012614,Medium
Angels & Demons,6,2009,2009-05-15,0.6486486486486487,0.1166537845343577,Ron Howard,David Koepp,Tom Hanks,0.7190388170055453,0.4213434382874013,0.1706668567066867,0.04383416952733034,0.2475247524752475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12007432694263241,0.3773268349805492,1.5485774492787792,3.495451929519929,5,2,Spring,0.03171982795491697,Medium
The Road,8,2009,2009-11-25,0.7162162162162162,0.0949868018908609,John Hillcoat,Joe Penhall,Viggo Mortensen,0.7190388170055453,0.0702168838501448,0.0097073702198479,0.0073937153419593345,0.1584158415841584,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009070470076051572,0.0641257809947041,0.0390795860780683,0.1903383090803746,11,4,Fall,0.03171982795491697,Medium-Low
Whip It,6,2009,2009-10-02,0.6756756756756757,0.027069144758361,Drew Barrymore,Shauna Cross,Elliot Page,0.7190388170055453,0.0421267594951642,0.0058621540328402,0.007525745973065752,0.1584158415841584,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.005625183289295818,0.041016478501138674,0.0058621540328402,0.10336766789977843,10,4,Fall,0.03171982795491697,Low
The Secret in Their Eyes,8,2009,2010-05-21,0.8513513513513512,0.0824866195965357,Juan José Campanella,Eduardo Sacheri,Ricardo Darín,0.0009242144177449168,0.0056095978336896,0.0123204466020734,0.0001320306311064167,0.2178217821782178,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.012251719383560407,0.0051821405753545565,0.0123204466020734,0.0166803015152577,5,2,Spring,0.01893735958714906,Very Low
Pandorum,8,2009,2009-09-25,0.6486486486486487,0.0608196369530389,Christian Alvart,Travis Milloy,Dennis Quaid,0.015051491946131503,0.0926889833341292,0.0072519268685263,0.0011882756799577502,0.1485148514851485,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006636771285456222,0.08737487514876426,0.0171528258598657,0.5998718159886464,9,3,Fall,0.019143136370723457,Medium-Low
Monsters vs. Aliens,2,2009,2009-03-27,0.6081081081081081,0.0629030006687597,Rob Letterman,Maya Forbes,Reese Witherspoon,0.7190388170055453,0.4915687491748526,0.1339924878999579,0.0036968576709796672,0.1023102310231023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08983326311581923,0.4624775251039524,0.4253493119621651,0.528654315446349,3,1,Spring,0.03171982795491697,Medium
Underworld: Rise of the Lycans,8,2009,2009-01-23,0.635135135135135,0.0641530188981922,Patrick Tatopoulos,Danny McBride,Rhona Mitra,0.7190388170055453,0.0983070082051253,0.0323676476956928,0.0073937153419593345,0.0957095709570957,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029470491815024143,0.09238051902245306,0.0323676476956928,0.0402603000469898,1,1,Winter,0.03171982795491697,Medium-Low
Couples Retreat,6,2009,2009-10-09,0.4864864864864864,0.0433193817409837,Peter Billingsley,Jon Favreau,Vince Vaughn,0.7190388170055453,0.1966224434475571,0.0603546505632435,0.04977554792711909,0.165016501650165,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05043750507416301,0.188458536176577,0.0603546505632435,0.1952757242258749,10,4,Fall,0.03171982795491697,Medium
Ondine,6,2009,2010-03-05,0.6621621621621622,0.0083188713168733,Neil Jordan,Neil Jordan,Colin Farrell,0.005677317137575918,0.0336997221886701,0.0006285905982941,0.0002640612622128334,0.1584158415841584,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0006080978690438016,0.03342169143840179,0.1561187303621056,0.4240309730691627,3,1,Spring,0.01161214593800515,Low
Drag Me to Hell,6,2009,2009-05-29,0.6216216216216215,0.0799865831376707,Sam Raimi,Sam Raimi,Alison Lohman,0.7190388170055453,0.084261946027635,0.0319053360271524,0.04977554792711909,0.1188118811881188,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.02942585612641174,0.07802128965605284,1.1548124722662254,0.0395946199229113,5,2,Spring,0.03171982795491697,Medium-Low
The Last House on the Left,8,2009,2009-03-13,0.6216216216216215,0.0366526178506769,Dennis Iliadis,Adam Alleca,Garret Dillahunt,0.7190388170055453,0.0421267594951642,0.016154176952867,0.0015843675732770002,0.1551155115511551,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.015501163179700463,0.04063729620681118,0.016154176952867,0.016154176952867,3,1,Spring,0.03171982795491697,Low
The Girl with the Dragon Tattoo,8,2009,2010-04-30,0.7972972972972973,0.08790336525741,Niels Arden Oplev,Nikolaj Arcel,Michael Nyqvist,0.0031687351465540005,0.0365087346241681,0.0366718909736708,0.00039609189331925006,0.2937293729372937,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.03538020447745461,0.033558802914015924,0.0588800799935405,0.05865951983703151,4,2,Spring,0.0052656391386007,Low
The Stepfather,6,2009,2009-10-16,0.4999999999999999,0.0137356169777475,Nelson McCormick,J.S. Cardone,Penn Badgley,0.7190388170055453,0.0561718216726545,0.0109573332130336,0.0073937153419593345,0.1254125412541254,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.010374574466189149,0.055410721229386894,0.031046067775978202,0.0109573332130336,10,4,Fall,0.03171982795491697,Medium-Low
Where the Wild Things Are,2,2009,2009-10-16,0.6486486486486487,0.0424860362546953,Spike Jonze,Spike Jonze,Max Records,0.015051491946131503,0.2808928165124987,0.0351710427297572,0.04396620015843676,0.1254125412541254,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027458224666695997,0.26944515968928745,0.0718466035655997,0.0351710427297572,10,4,Fall,0.019143136370723457,Medium
Sorority Row,8,2009,2009-09-11,0.4324324324324324,0.0120689260051709,Stewart Hendler,Josh Stolberg,Briana Evigan,0.7190388170055453,0.0351042284064191,0.0095551322270165,0.0001320306311064167,0.1254125412541254,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.009231082208723054,0.0346856103417602,0.0095551322270165,0.0095551322270165,9,3,Fall,0.03171982795491697,Low
Gamer,8,2009,2009-09-04,0.527027027027027,0.0545695458058763,Mark Neveldine,Mark Neveldine,Gerard Butler,0.7190388170055453,0.1404421947375961,0.014339552156713,0.007657776604172168,0.1056105610561056,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01257367731821987,0.1331749008836336,0.0881184222721016,0.6121894071998258,9,3,Fall,0.03171982795491697,Medium
The Imaginarium of Doctor Parnassus,6,2009,2010-01-08,0.6621621621621622,0.0608196369530389,Terry Gilliam,Terry Gilliam,Christopher Plummer,0.10668074993398469,0.084261946027635,0.0217081587966283,0.0001320306311064167,0.198019801980198,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020021138689003678,0.07943098250863653,0.1592350945014653,0.0509395271619755,1,1,Winter,0.02208202211336758,Medium-Low
Night at the Museum: Battle of the Smithsonian,2,2009,2009-05-22,0.554054054054054,0.0762365284493732,Shawn Levy,Robert Ben Garant,Ben Stiller,0.7190388170055453,0.4213434382874013,0.145089632711575,0.031687351465540005,0.1386138613861386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1020792222366719,0.39149706142614127,0.8591810310992405,1.8464644444931093,5,2,Spring,0.03171982795491697,Medium
Year One,6,2009,2009-06-19,0.4054054054054054,0.039152654309542,Harold Ramis,Harold Ramis,Jack Black,0.7190388170055453,0.1685323190925766,0.0219010206078112,0.04383416952733034,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0187423319406505,0.16218244585494204,0.2073339015938182,0.9954335777505552,6,2,Summer,0.03171982795491697,Medium
Adventureland,8,2009,2009-04-03,0.6621621621621622,0.0645696916413364,Greg Mottola,Greg Mottola,Jesse Eisenberg,0.7190388170055453,0.1003196859495765,0.0060284610599213,0.009770266701874836,0.1452145214521452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.005478826869046458,0.09423496341973182,0.11167923313896941,0.7486343710221178,4,2,Spring,0.03171982795491697,Medium
Precious,8,2009,2009-11-20,0.7297297297297297,0.0445693999704162,Lee Daniels,Geoffrey Fletcher,Gabourey Sidibe,0.7190388170055453,0.028081697317674,0.022354662143557,0.007657776604172168,0.1551155115511551,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.021744052249817923,0.02688351517713358,0.08595894808936361,0.022354662143557,11,4,Fall,0.03171982795491697,Low
The Time Traveler's Wife,6,2009,2009-08-14,0.7027027027027025,0.0599862914667505,Robert Schwentke,Bruce Joel Rubin,Eric Bana,0.7190388170055453,0.1095430579471175,0.0355937304935841,0.022841299181410087,0.1452145214521452,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03207962975266576,0.10334384399965951,0.3787203139961748,0.1993970359905977,8,3,Summer,0.03171982795491697,Medium
Cloudy with a Chance of Meatballs,2,2009,2009-09-18,0.6756756756756757,0.0883200380005541,Phil Lord,Phil Lord,Anna Faris,0.7190388170055453,0.2808928165124987,0.0853476749275803,0.04383416952733034,0.0891089108910891,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0666313947797423,0.2580976245080913,0.2725175246139101,0.4081927435382927,9,3,Fall,0.03171982795491697,Medium
A Perfect Getaway,8,2009,2009-08-07,0.6216216216216215,0.0287358357309377,David Twohy,David Twohy,Milla Jovovich,0.7190388170055453,0.0393177470596662,0.0080622594094783,0.00039609189331925006,0.1155115511551155,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.007757261369092598,0.038219478406456155,0.1078461556998207,0.4921928969862266,8,3,Summer,0.03171982795491697,Low
Invictus,6,2009,2009-12-11,0.7297297297297297,0.0637363461550481,Clint Eastwood,Anthony Peckham,Morgan Freeman,0.7190388170055453,0.1685323190925766,0.042998212152308,0.04396620015843676,0.2343234323432343,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03679676757738138,0.15843429596229255,1.150414266257256,0.362456597154021,12,4,Winter,0.03171982795491697,Medium
Mother,8,2009,2009-05-28,0.7972972972972973,0.0233190900700635,Bong Joon Ho,Bong Joon Ho,Hye-ja Kim,0.004092949564298918,0.0140366351401837,0.0060420485762231,0.0009242144177449168,0.2178217821782178,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.005958412513752846,0.013716772487086755,0.1592644168723135,0.0060420485762231,5,2,Spring,0.009786270863003276,Low
The Ugly Truth,8,2009,2009-07-24,0.6081081081081081,0.0870700197711216,Robert Luketic,Nicole Eastman,Katherine Heigl,0.7190388170055453,0.1067340455116194,0.1129801580108978,0.04383416952733034,0.1089108910891089,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1020842888759869,0.09818506956349678,0.32152139614254177,0.2417181794696091,7,3,Summer,0.03171982795491697,Medium
The Invention of Lying,6,2009,2009-10-02,0.6081081081081081,0.0554028912921646,Ricky Gervais,Ricky Gervais,Ricky Gervais,0.7190388170055453,0.0519583030194074,0.0113815944271935,0.04396620015843676,0.1221122112211221,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01081943494768302,0.049230775704805135,0.0113815944271935,0.0491277737180222,10,4,Fall,0.03171982795491697,Medium-Low
The Fourth Kind,6,2009,2009-11-06,0.5405405405405405,0.0312358721898027,Olatunde Osunsanmi,Olatunde Osunsanmi,Milla Jovovich,0.7190388170055453,0.028081697317674,0.016759874902466,0.04977554792711909,0.1155115511551155,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.01630208469442993,0.0272311098507883,0.016759874902466,0.4921928969862266,11,4,Fall,0.03171982795491697,Low
A Serious Man,8,2009,2009-11-06,0.7027027027027025,0.0570695822647413,Ethan Coen,Joel Coen,Michael Stuhlbarg,0.10668074993398469,0.0196546600111798,0.0110387462727516,0.005941378399788751,0.1419141914191419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.010825965599598758,0.018593534750163045,0.27838545615969157,0.0110387462727516,11,4,Fall,0.02208202211336758,Low
Extract,8,2009,2009-09-04,0.5675675675675674,0.0191523626386218,Mike Judge,Mike Judge,Jason Bateman,0.7190388170055453,0.0224636724466779,0.0038101640686745,0.0001320306311064167,0.0957095709570957,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.003726454221651775,0.022041525163635643,0.0077869688201927,0.3263935629719792,9,3,Fall,0.03171982795491697,Low
The Collector,8,2009,2009-07-31,0.6081081081081081,0.0254024537857843,Marcus Dunstan,Patrick Melton,Josh Stewart,0.7190388170055453,0.0168456475756818,0.0035944089063633,0.0010562450488513335,0.0891089108910891,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.003534861869087929,0.016428327739501397,0.0070817778831433,0.0070817778831433,7,3,Summer,0.03171982795491697,Low
Ninja Assassin,8,2009,2009-11-25,0.5945945945945946,0.0291525084740819,James McTeigue,Matthew Sand,Rain,0.015051491946131503,0.1123520703826155,0.0216352831098331,0.04396620015843676,0.1188118811881188,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019450031771317884,0.10916950544987665,0.0786060429384185,0.0216352831098331,11,4,Fall,0.019143136370723457,Medium
The Men Who Stare at Goats,8,2009,2009-11-06,0.5810810810810811,0.0537362003195879,Grant Heslov,Jon Ronson,Ewan McGregor,0.7190388170055453,0.0702168838501448,0.0242674726990053,0.004224980195405334,0.1023102310231023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02267528485600243,0.066636112367449,0.0242674726990053,0.6964218124534057,11,4,Fall,0.03171982795491697,Medium-Low
