name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,release_month,release_quarter,is_sequel
Memphis Belle,6,1990,1990-10-12,0.6756756756756757,0.0112355805188825,Michael Caton-Jones,Monte Merrick,Matthew Modine,0.10668074993398469,0.0645988589791487,0.0096379691187992,0.0007921837866385001,0.1452145214521452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Adventures of Ford Fairlane,8,1990,1990-07-11,0.6081081081081081,0.0070688530874408,Renny Harlin,Daniel Waters,Andrew Dice Clay,0.7190388170055453,0.0561718216726545,0.007520668673234,0.031687351465540005,0.1353135313531353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Marked for Death,8,1990,1990-10-05,0.554054054054054,0.0087355440600175,Dwight H. Little,Michael Grais,Steven Seagal,0.7190388170055453,0.0336997221886701,0.0203595436285138,0.0001320306311064167,0.099009900990099,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Slumber Party Massacre III,8,1990,1990-09-07,0.3648648648648648,0.0010270983118503,Sally Mattison,Catherine Cyran,Keely Christian,0.7190388170055453,0.0009747273151178,0.0004364519420745,0.0006601531555320834,0.0792079207920792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,1
Dreams,2,1990,1990-08-24,0.7972972972972973,0.0104022350325942,Akira Kurosawa,Akira Kurosawa,Akira Terao,0.009902297332981251,0.0336997221886701,0.0010430612987302,0.04396620015843676,0.1848184818481848,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Air America,8,1990,1990-08-10,0.527027027027027,0.0112355805188825,Roger Spottiswoode,Christopher Robbins,Mel Gibson,0.7190388170055453,0.0983070082051253,0.0117520443423984,0.003300765777660417,0.165016501650165,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
I Love You to Death,8,1990,1990-04-06,0.6081081081081081,0.0058188348580083,Lawrence Kasdan,John Kostmayer,Kevin Kline,0.7190388170055453,0.1003196859495765,0.0056849617499176,0.0002640612622128334,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Class of 1999,8,1990,1990-05-11,0.5405405405405405,0.0029021256559991,Mark L. Lester,Mark L. Lester,Bradley Gregg,0.7190388170055453,0.0145984376272833,0.0008638474131029,0.00039609189331925006,0.1188118811881188,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Death Warrant,8,1990,1990-09-14,0.5135135135135135,0.007485525830585,Deran Sarafian,David S. Goyer,Jean-Claude Van Damme,0.7190388170055453,0.0112276227046857,0.005919115744627,0.0010562450488513335,0.0858085808580858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
White Palace,8,1990,1990-10-26,0.6216216216216215,0.0031937965762,Luis Mandoki,Glenn Savan,Susan Sarandon,0.7190388170055453,0.1003196859495765,0.0061418025176015,0.04977554792711909,0.132013201320132,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Close-Up,5,1990,1991-10-30,0.8648648648648649,0.0070688530874408,Abbas Kiarostami,Abbas Kiarostami,Hossain Sabzian,0.0013203063110641669,0.1003196859495765,0.0277437378066639,0.0002640612622128334,0.1155115511551155,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Quick Change,8,1990,1990-07-13,0.6621621621621622,0.0083188713168733,Howard Franklin,Jay Cronley,Bill Murray,0.7190388170055453,0.0421267594951642,0.005359510758153,0.0001320306311064167,0.0858085808580858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Hardware,8,1990,1990-09-14,0.554054054054054,0.0054021621148641,Richard Stanley,Steve MacManus,Dylan McDermott,0.10668074993398469,0.0042050916159405,0.0020119948235141,0.0006601531555320834,0.1023102310231023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9,3,0
Mr. Destiny,6,1990,1990-10-12,0.6081081081081081,0.00498548937172,James Orr,James Orr,Jim Belushi,0.7190388170055453,0.0561718216726545,0.0054013403030655,0.0001320306311064167,0.1551155115511551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Freshman,2,1990,1990-07-27,0.6216216216216215,0.0079021985737292,Andrew Bergman,Andrew Bergman,Marlon Brando,0.7190388170055453,0.0336997221886701,0.0075372106235092,0.01241087932400317,0.1287128712871287,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Blue Steel,8,1990,1990-03-16,0.5135135135135135,0.0054021621148641,Kathryn Bigelow,Kathryn Bigelow,Jamie Lee Curtis,0.7190388170055453,0.1003196859495765,0.0028861883749897,0.00039609189331925006,0.1287128712871287,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
The Krays,8,1990,1990-11-09,0.635135135135135,0.0032771311248289,Peter Medak,Philip Ridley,Gary Kemp,0.10668074993398469,0.1003196859495765,0.0007236951344252,0.0001320306311064167,0.1716171617161716,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Navy Seals,8,1990,1990-07-20,0.4999999999999999,0.0066521803442966,Lewis Teague,Chuck Pfarrer,Charlie Sheen,0.7190388170055453,0.0561718216726545,0.0088045756964045,0.007921837866385001,0.165016501650165,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
Graveyard Shift,8,1990,1990-10-26,0.4054054054054054,0.0041521438854316,Ralph S. Singleton,Stephen King,David Andrews,0.7190388170055453,0.029486203535423,0.0040679949787294,0.04224980195405334,0.0858085808580858,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10,4,0
The Sheltering Sky,8,1990,1990-12-12,0.6621621621621622,0.00498548937172,Bernardo Bertolucci,Paul Bowles,Debra Winger,0.10668074993398469,0.0702168838501448,0.0007286954050481,0.001716398204383417,0.2475247524752475,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Dark Angel,8,1990,1990-09-28,0.5675675675675674,0.0045688166285758,Craig R. Baxley,Jonathan Tydor,Dolph Lundgren,0.7190388170055453,0.0196546600111798,0.0015271104645941,0.0006601531555320834,0.0924092409240924,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Mo' Better Blues,8,1990,1990-08-03,0.635135135135135,0.00498548937172,Spike Lee,Spike Lee,Denzel Washington,0.7190388170055453,0.028081697317674,0.0056733013590571,0.04977554792711909,0.2211221122112211,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,3,0
"Welcome Home, Roxy Carmichael",6,1990,1990-10-12,0.5405405405405405,0.0020687801697108,Jim Abrahams,Karen Leigh Hopkins,Winona Ryder,0.10668074993398469,0.1003196859495765,0.001400998771622,0.0018484288354898336,0.1056105610561056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Bad Influence,8,1990,1990-03-09,0.5945945945945946,0.0031937965762,Curtis Hanson,David Koepp,Rob Lowe,0.7190388170055453,0.0196546600111798,0.0044343672692991,0.0005281225244256667,0.1188118811881188,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Look Who's Talking Too,6,1990,1990-12-14,0.3783783783783784,0.0187356898954776,Amy Heckerling,Amy Heckerling,John Travolta,0.7190388170055453,0.1003196859495765,0.0167842071879725,0.01241087932400317,0.0594059405940594,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Rosencrantz & Guildenstern Are Dead,2,1990,1991-02-08,0.7432432432432432,0.0087355440600175,Tom Stoppard,Tom Stoppard,Gary Oldman,0.10668074993398469,0.1003196859495765,0.0002594770622224,0.0001320306311064167,0.1782178217821782,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Tales from the Darkside: The Movie,8,1990,1990-05-04,0.5945945945945946,0.0066521803442966,John Harrison,Michael McDowell,Debbie Harry,0.7190388170055453,0.0098231164869366,0.0057333523719887,0.04224980195405334,0.099009900990099,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
The Rookie,8,1990,1990-12-07,0.5405405405405405,0.0108189077757383,Clint Eastwood,Boaz Yakin,Clint Eastwood,0.7190388170055453,0.028081697317674,0.0075980669760867,0.04396620015843676,0.1881188118811881,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Green Card,6,1990,1991-02-01,0.5810810810810811,0.0095688895463058,Peter Weir,Peter Weir,Gérard Depardieu,0.034988117243200424,0.0351042284064191,0.0104971355171616,0.017428043306047004,0.1452145214521452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Metropolitan,6,1990,1990-08-03,0.7432432432432432,0.0041521438854316,Whit Stillman,Whit Stillman,Carolyn Farina,0.7190388170055453,0.000637645822858,0.0010396653855004,0.0002640612622128334,0.1155115511551155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Europa Europa,8,1990,1990-11-14,0.7702702702702702,0.0062355076011525,Agnieszka Holland,Agnieszka Holland,Solomon Perel,0.015051491946131503,0.1003196859495765,0.0019581831733427,0.0002640612622128334,0.1617161716171617,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Cyrano de Bergerac,2,1990,1990-12-01,0.7567567567567567,0.0095688895463058,Jean-Paul Rappeneau,Edmond Rostand,Gérard Depardieu,0.034988117243200424,0.1003196859495765,0.0020446888736473,0.0001320306311064167,0.2442244224422442,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Almost an Angel,2,1990,1990-12-19,0.4999999999999999,0.0017354419751954,John Cornell,Paul Hogan,Paul Hogan,0.7190388170055453,0.0702168838501448,0.0024373156581326,0.0001320306311064167,0.1056105610561056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Everybody Wins,8,1990,1990-01-19,0.4324324324324324,0.0004437564714485,Karel Reisz,Arthur Miller,Debra Winger,0.10668074993398469,0.0533628092371564,0.0004818835643564,0.001716398204383417,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Truly Madly Deeply,2,1990,1991-05-24,0.7162162162162162,0.0031521293018856,Anthony Minghella,Anthony Minghella,Juliet Stevenson,0.10668074993398469,0.1003196859495765,0.000545942661038,0.0011882756799577502,0.1419141914191419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Havana,8,1990,1990-12-14,0.5675675675675674,0.0030687947532568,Sydney Pollack,Judith Rascoe,Robert Redford,0.7190388170055453,0.1123520703826155,0.0033875300409863,0.0006601531555320834,0.2673267326732673,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12,4,0
DuckTales the Movie: Treasure of the Lost Lamp,0,1990,1990-08-03,0.6756756756756757,0.0108189077757383,Bob Hathcock,Alan Burnett,Alan Young,0.034988117243200424,0.1003196859495765,0.0063624343222953,0.0006601531555320834,0.0363036303630363,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
The Russia House,8,1990,1990-12-21,0.5675675675675674,0.0062355076011525,Fred Schepisi,John le Carré,Sean Connery,0.7190388170055453,0.061228044056551,0.0080771678513833,0.0006601531555320834,0.198019801980198,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Jetsons: The Movie,0,1990,1990-07-06,0.4999999999999999,0.0020271128953963,Joseph Barbera,Dennis Marks,George O'Hanlon,0.7190388170055453,0.1003196859495765,0.0071316397515191,0.00039609189331925006,0.0627062706270627,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
White Hunter Black Heart,2,1990,1990-09-14,0.635135135135135,0.0045688166285758,Clint Eastwood,Peter Viertel,Clint Eastwood,0.7190388170055453,0.0674078714146467,0.0008144063022046,0.00039609189331925006,0.1617161716171617,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Avalon,2,1990,1990-10-19,0.7162162162162162,0.0024437856385405,Barry Levinson,Barry Levinson,Aidan Quinn,0.7190388170055453,0.0561718216726545,0.0055419410853314,0.01241087932400317,0.2145214521452145,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Narrow Margin,8,1990,1990-09-21,0.635135135135135,0.0034854674964009,Peter Hyams,Peter Hyams,Gene Hackman,0.7190388170055453,0.1003196859495765,0.0038187527192198,0.003300765777660417,0.1122112211221122,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Cadillac Man,8,1990,1990-05-18,0.5135135135135135,0.0058188348580083,Roger Donaldson,Ken Friedman,Robin Williams,0.7190388170055453,0.1003196859495765,0.0097030611434784,0.007921837866385001,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Taking Care of Business,8,1990,1990-08-17,0.6216216216216215,0.0033604656734577,Arthur Hiller,Jill Mazursky,Jim Belushi,0.7190388170055453,0.1003196859495765,0.0070261321799275,0.006469500924214418,0.1485148514851485,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Texasville,8,1990,1990-09-28,0.554054054054054,0.0010270983118503,Peter Bogdanovich,Larry McMurtry,Jeff Bridges,0.7190388170055453,0.1003196859495765,0.000796514275349,0.0001320306311064167,0.198019801980198,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,3,0
The Guardian,8,1990,1990-04-27,0.472972972972973,0.002193781992654,William Friedkin,Dan Greenburg,Jenny Seagrove,0.7190388170055453,0.1003196859495765,0.0059838800842257,0.04977554792711909,0.0957095709570957,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Repossessed,6,1990,1990-09-14,0.3918918918918919,0.0034438002220865,Bob Logan,Bob Logan,Leslie Nielsen,0.7190388170055453,0.1003196859495765,0.0004854350665366,0.003300765777660417,0.0561056105610561,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Fire Birds,6,1990,1990-05-25,0.3918918918918919,0.0024854529128549,David Green,Step Tyner,Nicolas Cage,0.7190388170055453,0.0617898465436506,0.0051840067733889,0.0002640612622128334,0.0726072607260726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Miami Blues,8,1990,1990-04-20,0.6081081081081081,0.0033187983991433,George Armitage,Charles Willeford,Fred Ward,0.7190388170055453,0.1003196859495765,0.0034727797907573,0.0001320306311064167,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
"After Dark, My Sweet",8,1990,1990-08-24,0.635135135135135,0.0013604365063657,James Foley,Jim Thompson,Jason Patric,0.7190388170055453,0.1003196859495765,0.0009405949116103,0.0010562450488513335,0.1683168316831683,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Alice,6,1990,1991-01-10,0.635135135135135,0.0058188348580083,Woody Allen,Woody Allen,Mia Farrow,0.7190388170055453,0.0336997221886701,0.0025748875485076,0.0014523369421705836,0.1419141914191419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Side Out,6,1990,1990-03-30,0.4864864864864864,0.0007770946659638,Peter Israelson,David Thoreau,C. Thomas Howell,0.7190388170055453,0.0168456475756818,0.0277437378066639,0.0006601531555320834,0.1221122112211221,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
The First Power,8,1990,1990-04-06,0.5135135135135135,0.0015687728779378,Robert Resnikoff,Robert Resnikoff,Lou Diamond Phillips,0.7190388170055453,0.028081697317674,0.007875640824438,0.0007921837866385001,0.1155115511551155,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Delta Force 2: the Colombian Connection,8,1990,1990-08-24,0.4054054054054054,0.0028604583816847,Aaron Norris,James Bruner,Chuck Norris,0.7190388170055453,0.1003196859495765,0.0023524669977098,0.0010562450488513335,0.1584158415841584,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,1
Desperate Hours,8,1990,1990-10-05,0.472972972972973,0.0029854602046279,Michael Cimino,Joseph Hayes,Mickey Rourke,0.7190388170055453,0.0505537968016584,0.000963247679373,0.0026406126221283337,0.1386138613861386,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Cadence,6,1990,1991-02-15,0.6216216216216215,0.002193781992654,Martin Sheen,Dennis Shryack,Charlie Sheen,0.7190388170055453,0.0112276227046857,0.0007272157295452,0.00039609189331925006,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Brain Dead,8,1990,1990-01-19,0.554054054054054,0.001693774700881,Adam Simon,Charles Beaumont,Bill Pullman,0.7190388170055453,0.0056095978336896,0.0005716562814015,0.0006601531555320834,0.0726072607260726,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0
The Hairdresser's Husband,8,1990,1990-10-03,0.7297297297297297,0.0038188056909163,Patrice Leconte,Claude Klotz,Jean Rochefort,0.034988117243200424,0.1003196859495765,0.0004273515689544,0.0001320306311064167,0.0627062706270627,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Ernest Goes to Jail,2,1990,1990-04-06,0.472972972972973,0.0037354711422874,John R. Cherry III,Charlie Cohen,Jim Varney,0.7190388170055453,0.0252726848821759,0.0087906914020823,0.00039609189331925006,0.0594059405940594,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Madhouse,6,1990,1990-02-16,0.4864864864864864,0.0012354346834224,Tom Ropelewski,Tom Ropelewski,Richard Alexander,0.7190388170055453,0.1003196859495765,0.0277437378066639,0.007921837866385001,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
A Cry in the Wild,2,1990,1990-06-01,0.4999999999999999,0.0003791721962611,Mark Griffiths,Gary Paulsen,Jared Rushton,0.7190388170055453,0.1003196859495765,0.0005249493916734,0.0006601531555320834,0.0627062706270627,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
The Long Walk Home,2,1990,1991-04-12,0.7297297297297297,0.0014437710549945,Richard Pearce,John Cork,Sissy Spacek,0.7190388170055453,0.1003196859495765,0.0017115876820718,0.0001320306311064167,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Mountains of the Moon,8,1990,1990-02-23,0.7162162162162162,0.0014437710549945,Bob Rafelson,William Harrison,Patrick Bergin,0.7190388170055453,0.0533628092371564,0.0014088997400798,0.003300765777660417,0.2409240924092409,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Two Evil Eyes,8,1990,1991-10-25,0.5675675675675674,0.0026521220101126,Dario Argento,Edgar Allan Poe,Adrienne Barbeau,0.007657776604172168,0.0252726848821759,0.0001226831165991,0.0001320306311064167,0.1881188118811881,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10,4,0
Mr. & Mrs. Bridge,6,1990,1991-01-18,0.635135135135135,0.0011521001347936,James Ivory,Evan S. Connell,Paul Newman,0.10668074993398469,0.1003196859495765,0.0027035603128698,0.0010562450488513335,0.2079207920792079,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Trust,8,1990,1991-09-20,0.7432432432432432,0.0039021402395451,Hal Hartley,Hal Hartley,Adrienne Shelly,0.10668074993398469,0.0019578816675421,0.0001254162841195,0.002508581991021917,0.1452145214521452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Crazy People,8,1990,1990-04-13,0.554054054054054,0.0017354419751954,Tony Bill,Mitch Markowitz,Dudley Moore,0.7190388170055453,0.1003196859495765,0.0046487744623295,0.04224980195405334,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
A Shock to the System,8,1990,1990-03-23,0.6486486486486487,0.0018604437981387,Jan Egleson,Simon Brett,Michael Caine,0.7190388170055453,0.0336997221886701,0.0012000182376942,0.0001320306311064167,0.0825082508250825,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
The Boyfriend School,6,1990,1990-09-21,0.527027027027027,0.0010687655861647,Malcolm Mowbray,Sarah Bird,Steve Guttenberg,0.10668074993398469,0.0188119562805304,0.0004114337305634,0.001716398204383417,0.1254125412541254,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Roger Corman's Frankenstein Unbound,8,1990,1990-11-02,0.4864864864864864,0.0014854383293089,Roger Corman,Brian Aldiss,John Hurt,0.7190388170055453,0.0322952159709211,0.0001174605258733,0.00039609189331925006,0.0726072607260726,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Nuns on the Run,6,1990,1990-03-30,0.554054054054054,0.0031937965762,Jonathan Lynn,Jonathan Lynn,Eric Idle,0.10668074993398469,0.1003196859495765,0.0038488793760641,0.0011882756799577502,0.0858085808580858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Q&A,8,1990,1990-04-27,0.635135135135135,0.0023187838155973,Sidney Lumet,Edwin Torres,Nick Nolte,0.7190388170055453,0.1003196859495765,0.0039362887566605,0.0001320306311064167,0.2277227722772277,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
An Angel at My Table,8,1990,1990-09-20,0.7567567567567567,0.0028604583816847,Jane Campion,Janet Frame,Kerry Fox,0.003300765777660417,0.1003196859495765,0.0003707744393361,0.0001320306311064167,0.3135313531353135,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Stanley & Iris,6,1990,1990-02-09,0.6081081081081081,0.0030271274789424,Martin Ritt,Pat Barker,Jane Fonda,0.7190388170055453,0.0645988589791487,0.0020439773088316,0.016503828888302086,0.1353135313531353,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Flashback,8,1990,1990-02-02,0.5810810810810811,0.0021104474440252,Franco Amurri,David Loughery,Dennis Hopper,0.7190388170055453,0.1003196859495765,0.002278624762853,0.04224980195405334,0.1485148514851485,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Men Don't Leave,6,1990,1990-02-23,0.6486486486486487,0.0009854310375359,Paul Brickman,Barbara Benedek,Jessica Lange,0.7190388170055453,0.1003196859495765,0.002132030820658,0.0009242144177449168,0.1716171617161716,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Ski Patrol,2,1990,1990-01-12,0.4459459459459459,0.0014021037806801,Richard Correll,Steven Long Mitchell,Roger Rose,0.7190388170055453,0.1003196859495765,0.0029971643889215,0.0005281225244256667,0.0924092409240924,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Ghost Dad,2,1990,1990-06-29,0.3378378378378379,0.0031104620275712,Sidney Poitier,Brent Maddock,Bill Cosby,0.7190388170055453,0.1003196859495765,0.0089283907840802,0.04977554792711909,0.066006600660066,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Book of Love,6,1990,1991-02-01,0.5810810810810811,0.0004437564714485,Robert Shaye,William Kotzwinkle,Chris Young,0.7190388170055453,0.1003196859495765,0.0004853637695684,0.022841299181410087,0.0627062706270627,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Everybody's Fine,6,1990,1991-05-31,0.7837837837837839,0.0015271056036233,Giuseppe Tornatore,Massimo De Rita,Marcello Mastroianni,0.007657776604172168,0.1003196859495765,0.000612929499232,0.0002640612622128334,0.1815181518151815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Spaced Invaders,2,1990,1990-04-27,0.4594594594594594,0.0013604365063657,Patrick Read Johnson,Patrick Read Johnson,Douglas Barr,0.7190388170055453,0.0084186102691876,0.0053979405264531,0.00039609189331925006,0.1221122112211221,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Meet the Applegates,8,1990,1991-02-01,0.4864864864864864,0.0009020964889071,Michael Lehmann,Michael Lehmann,Ed Begley Jr.,0.7190388170055453,0.0140366351401837,0.0001705026604913,0.0001320306311064167,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Betsy's Wedding,8,1990,1990-06-22,0.4999999999999999,0.0014437710549945,Alan Alda,Alan Alda,Alan Alda,0.7190388170055453,0.1003196859495765,0.0069329315889427,0.017428043306047004,0.1023102310231023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Def by Temptation,8,1990,1990-05-11,0.3783783783783784,0.0005687582943917,James Bond III,James Bond III,James Bond III,0.7190388170055453,0.1003196859495765,0.0007790932299435,0.0001320306311064167,0.1056105610561056,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,2,0
Heart Condition,8,1990,1990-02-02,0.4999999999999999,0.0013604365063657,James D. Parriott,James D. Parriott,Bob Hoskins,0.7190388170055453,0.1003196859495765,0.0014521692730202,0.022841299181410087,0.1221122112211221,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Vincent & Theo,6,1990,1990-11-16,0.6756756756756757,0.0015271056036233,Robert Altman,Julian Mitchell,Tim Roth,0.034988117243200424,0.1003196859495765,0.0007835519245813,0.0002640612622128334,0.2475247524752475,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Stella,6,1990,1990-02-02,0.5810810810810811,0.0009854310375359,John Erman,Olive Higgins Prouty,Bette Midler,0.7190388170055453,0.1003196859495765,0.0071085602555969,0.0006601531555320834,0.1518151815181518,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,0
The Forbidden Dance,6,1990,1990-03-16,0.2702702702702702,0.0006104255687062,Greydon Clark,Menahem Golan,Laura Harring,0.7190388170055453,0.1003196859495765,0.0006402134089792,0.00039609189331925006,0.1122112211221122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Loose Cannons,8,1990,1990-02-09,0.4054054054054054,0.0018604437981387,Bob Clark,Richard Christian Matheson,Gene Hackman,0.7190388170055453,0.0421267594951642,0.0019614902287747,0.01241087932400317,0.1023102310231023,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
A Tale of Springtime,2,1990,1990-04-04,0.7162162162162162,0.0016521074265666,Éric Rohmer,Éric Rohmer,Anne Teyssèdre,0.034988117243200424,0.1003196859495765,7.1103799087610524e-06,0.00039609189331925006,0.1485148514851485,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
To Sleep with Anger,2,1990,1990-10-12,0.7162162162162162,0.0009020964889071,Charles Burnett,Charles Burnett,Danny Glover,0.7190388170055453,0.1003196859495765,0.0004077013518383,0.0001320306311064167,0.1287128712871287,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,4,0
